,company_name,company_esg_score,company_esg_score_group,industry,stock_exchange,stock_ticker_symbol,market_capital,market_capital_euro,trailing_pe,beta,return_on_equity,earnings_growth,company_esg_score_scale,market_capital_scale,score,return_rate_1y_avg,return_rate_5y_avg,return_rate_10y_avg,return_rate_25y_avg,volatility_1y,volatility_5y,volatility_10y,volatility_25y
1340,"MSA Safety, Inc.",18.5,Low ESG Risk,Commercial Services,NYS,MSA,6719524864.0,6719524864.0,24.746376,0.989,0.29177,0.076,0.903225806451613,0.0004209045366681,0.2261221300154043,1.2128062832424,1.1343296606632047,1.1605829074579364,1.1685470392709398,0.061485936878674714,0.07970591073418906,0.07347879544481425,0.08867412537807014
1341,Ready Capital Corp.,18.5,Low ESG Risk,Real Estate,NYS,RC,1335187200.0,1335187200.0,,1.476,-0.01518,,0.903225806451613,8.347060406633265e-05,0.225869054565953,1.0479705832756607,1.0152628097248204,1.0493579070224341,1.0189419293642321,0.07815251365472758,0.14011125289458842,0.10441544569917244,0.10110623409484853
1342,Tt Electronics Plc,18.5,Low ESG Risk,Technology Hardware,LON,TTG.L,260610416.0,260610416.0,,0.948,-0.04585,-0.507,0.903225806451613,1.612737770590356e-05,0.2258185471461826,,,,,,,,
1343,M&G Plc,18.5,Low ESG Risk,Diversified Financials,LON,MNG.L,4960753664.0,4960753664.0,2977.1428,1.468,0.045760002,,0.903225806451613,0.0003106831650534,0.2260394639866933,,,,,,,,
1344,"Toray Industries, Inc.",18.5,Low ESG Risk,Chemicals,TKS,3402.T,1230474838016.0,1230474838016.0,35.20997,0.744,0.02394,0.926,0.903225806451613,0.0771130798101783,0.283641261470537,,,,,,,,
1345,"Elanco Animal Health, Inc.",18.5,Low ESG Risk,Pharmaceuticals,NYS,ELAN,7306123264.0,7306123264.0,,1.405,-0.18785,,0.903225806451613,0.000457666385074,0.2261497014017087,1.1376868656824102,0.868932654206902,0.9200282540536939,0.9672093047877719,0.21095366087751907,0.13604294140140036,0.12784785918101965,0.12784785918101965
1346,Ninety One Plc,18.5,Low ESG Risk,Diversified Financials,LON,N91.L,1424044416.0,1424044416.0,890.55554,0.657,0.45686,0.08,0.903225806451613,8.903924439054567e-05,0.2258732310461961,,,,,,,,
1347,"Essential Utilities, Inc.",18.5,Low ESG Risk,Utilities,NYS,WTRG,10662338560.0,10662338560.0,19.09804,0.839,0.09453,-0.19,0.903225806451613,0.0006679988338651,0.2263074507383021,1.2070051608362078,1.0065082533626557,1.0822130939021646,1.101592545236558,0.04856203739612412,0.0703583858064824,0.05750085036593698,0.06366076803727903
1348,"Upwork, Inc.",18.5,Low ESG Risk,Software & Services,NAS,UPWK,1239545728.0,1239545728.0,17.38889,1.537,0.22267,,0.903225806451613,7.747679757968456e-05,0.225864559211088,1.0103841548076444,0.9745111273129016,0.9542954883276499,0.981461229106924,0.13645938529960713,0.1959094247066839,0.1874534704821885,0.1874534704821885
1349,"The Yokohama Rubber Co., Ltd.",18.5,Low ESG Risk,Auto Components,TKS,5101.T,503773855744.0,503773855744.0,5.847986,0.542,0.106920004,0.49,0.903225806451613,0.0315710678533208,0.2494847525028939,,,,,,,,
1350,Compass Group Plc,18.5,Low ESG Risk,Consumer Services,LON,CPG.L,42206732288.0,42206732288.0,3313.3333,0.81,0.26608,0.162,0.903225806451613,0.0026448712908707,0.2277901050810563,,,,,,,,
1351,"KBR, Inc.",18.5,Low ESG Risk,Software & Services,NYS,KBR,8183905280.0,8183905280.0,42.130135,0.907,0.13420999,,0.903225806451613,0.0005126765750192,0.2261909590441677,1.1233766280213724,1.2247946713209172,1.1502790606734368,1.0467539128351346,0.07662910708475505,0.08740051616254124,0.09019468493905104,0.10006598761374957
1352,Addus HomeCare Corp.,18.5,Low ESG Risk,Healthcare,NAS,ADUS,2296023040.0,2296023040.0,30.202381,1.04,0.08677,0.209,0.903225806451613,0.0001436857384632,0.2259142159167506,1.4449528984794182,1.0947717984401348,1.1995026456550577,1.112782322736166,0.08568385076054467,0.09558863433987826,0.1049748590354365,0.13172320189531145
1353,"Purple Innovation, Inc.",18.5,Low ESG Risk,Consumer Durables,NAS,PRPL,108785080.0,108785080.0,,2.079,-0.85856,,0.903225806451613,6.612554640922653e-06,0.2258114110288839,0.838084170033859,0.7177697433034889,0.8255612922372567,0.9261892348704222,0.4131428290492669,0.3049616456579096,0.23518960536654002,0.23518960536654002
1354,"PowerSchool Holdings, Inc.",18.5,Low ESG Risk,Software & Services,NYS,PWSC,3788409088.0,3788409088.0,,1.052,-0.03932,,0.903225806451613,0.0002372128767227,0.2259843612704452,0.9959590980067323,0.9176227585627442,0.9579262803382859,0.9829531873066163,0.1282738151745408,0.13216440180752506,0.13216440180752506,0.13216440180752506
1355,"Resona Holdings, Inc.",18.5,Low ESG Risk,Banks,TKS,8308.T,2448335044608.0,2448335044608.0,13.811759,0.506,0.06691,0.588,0.903225806451613,0.1534358115023642,0.3408833102396764,,,,,,,,
1356,"Republic Services, Inc.",18.5,Low ESG Risk,Commercial Services,NYS,RSG,64478162944.0,64478162944.0,34.44631,0.707,0.17778999,0.201,0.903225806451613,0.0040406114728376,0.2288369102175315,1.3485080212478786,1.1901533926444896,1.19326279646394,1.1587450895348994,0.040458034946668296,0.057217334829696744,0.045217016245498814,0.06367493409959087
1357,"PTC, Inc.",18.5,Low ESG Risk,Software & Services,NAS,PTC,20158652416.0,20158652416.0,68.4898,1.177,0.10524999,0.118,0.903225806451613,0.001263128398468,0.2267537979117543,1.2135104629381943,1.197327184204227,1.1666917551971845,1.066340852803199,0.06126042370387859,0.08573206300909908,0.08271440565196221,0.12634510726334058
1358,"Align Technology, Inc.",18.6,Low ESG Risk,Healthcare,NAS,ALGN,16536444928.0,16536444928.0,37.64966,1.643,0.12088,-0.123,0.9096774193548388,0.0010361263429417,0.228196449595916,0.7132742953635446,1.0341418204611266,1.1483471642488488,1.141327067537634,0.1416868280849286,0.14667398003923168,0.13528932111208503,0.1817240059778638
1359,CRH Plc,18.6,Low ESG Risk,Construction Materials,NYS,CRH,57426845696.0,57426845696.0,17.5625,1.384,0.15487,0.16,0.9096774193548388,0.003598708706426,0.2301183863685292,1.5248909983420718,1.2133247848073188,1.1616722858400004,1.0958143867261947,0.09685803720967169,0.08910563479796745,0.07462601217338197,0.08232446469076345
1360,Rathbones Group Plc,18.6,Low ESG Risk,Diversified Financials,LON,RAT.L,1926054016.0,1926054016.0,2914.7542,0.655,0.06376,0.305,0.9096774193548388,0.000120499952114,0.2275097298027952,,,,,,,,
1361,"Prudential Financial, Inc.",18.6,Low ESG Risk,Insurance,NYS,PRU,41037148160.0,41037148160.0,14.680715,1.286,0.09594,1.377,0.9096774193548388,0.0025715739985299,0.2293480353376071,1.33938765549083,1.124407990125121,1.0800116276812846,1.08696047475303,0.05132615508705713,0.08863119847969972,0.08310192200965703,0.10000144081684627
1362,Global One Real Estate Investment Corp.,18.6,Low ESG Risk,Real Estate,TKS,8958.T,102896697344.0,102896697344.0,15.313935,0.543,0.06469,,0.9096774193548388,0.0064482831227912,0.2322555671808031,,,,,,,,
1363,"Sankei Real Estate, Inc.",18.6,Low ESG Risk,Real Estate,TKS,2972.T,37087662080.0,37087662080.0,17.103996,0.355,0.041079998,,0.9096774193548388,0.0023240615461365,0.2291624009983121,,,,,,,,
1364,"Cinemark Holdings, Inc.",18.6,Low ESG Risk,Media,NYS,CNK,3500182528.0,3500182528.0,27.76699,2.379,0.46205002,-0.596,0.9096774193548388,0.000219149852505,0.2275837172280884,1.192244052501117,0.9053599975384823,0.979307770166023,1.0258699003509721,0.1317268517198752,0.21561906364518676,0.15832062921332934,0.13335746743444707
1365,"SOSiLA Logistics REIT, Inc.",18.6,Low ESG Risk,Real Estate,TKS,2979.T,81698250752.0,81698250752.0,22.737764,0.256,0.045149997,,0.9096774193548388,0.0051197863521645,0.231259194602833,,,,,,,,
1366,Lincoln National Corp.,18.6,Low ESG Risk,Insurance,NYS,LNC,4959540224.0,4959540224.0,3.060924,1.8,0.25189,0.736,0.9096774193548388,0.000310607119334,0.2276523101782102,1.4138979780370295,0.9265125897231343,0.9801013089490024,1.0159363606607077,0.11522695013323829,0.14701390098108136,0.12291315501967724,0.12676451347870224
1367,Hamamatsu Photonics KK,18.6,Low ESG Risk,Technology Hardware,TKS,6965.T,528709779456.0,528709779456.0,17.007145,,0.09636,-0.583,0.9096774193548388,0.0331337905736021,0.2522696977689113,,,,,,,,
1368,Next Plc,18.6,Low ESG Risk,Retailing,LON,NXT.L,12043779072.0,12043779072.0,1534.2988,1.369,0.57098997,0.268,0.9096774193548388,0.0007545730670779,0.2279852846390181,,,,,,,,
1369,Phoenix Group Holdings Plc,18.6,Low ESG Risk,Insurance,LON,PHNX.L,5703998464.0,5703998464.0,,0.732,-0.02263,,0.9096774193548388,0.0003572619703588,0.2276873013164788,,,,,,,,
1370,"OUTFRONT Media, Inc.",18.6,Low ESG Risk,Real Estate,NYS,OUT,2644093184.0,2644093184.0,12.160306,1.95,0.29656,,0.9096774193548388,0.0001654991322064,0.2275434791878645,1.637995360478677,0.9261978662415495,1.0004076586267119,1.0015308360908057,0.12671949348149592,0.14316104423357456,0.11374679426448231,0.11202960927989274
1371,Liberty Broadband Corp.,18.6,Low ESG Risk,Media,NAS,LBRDK,8519058944.0,8519058944.0,10.772973,1.025,0.088240005,-0.205,0.9096774193548388,0.0005336804989792,0.2278196152129441,0.7078615503780722,0.9050942148063804,1.026903980629023,1.0106759582893998,0.11846412201197652,0.09600831282046719,0.08649973814396006,0.08649973814396006
1372,Life Science Reit Plc,18.6,Low ESG Risk,Real Estate,LON,LABS.L,115150008.0,115150008.0,,,,,0.9096774193548388,7.011441712981184e-06,0.2274246134199944,,,,,,,,
1373,"CTO Realty Growth, Inc.",18.6,Low ESG Risk,Real Estate,NYS,CTO,451306304.0,451306304.0,39.836735,0.602,0.03452,,0.9096774193548388,2.807820015321509e-05,0.2274404134888246,1.3179004844826299,1.0988713260160647,1.082148845349785,1.092443255299164,0.05104215352361253,0.07212207385398482,0.06396393668314504,0.08411729065855211
1374,"Intercontinental Exchange, Inc.",18.6,Low ESG Risk,Diversified Financials,NYS,ICE,92838764544.0,92838764544.0,40.124065,1.091,0.09365,-0.225,0.9096774193548388,0.005817957160651,0.2317828227091979,1.388006867890624,1.1189333704466782,1.1618117434888962,1.1358612095761702,0.06059773076109289,0.0723503445679943,0.060390449870518545,0.08834934448262047
1375,"Micron Technology, Inc.",18.6,Low ESG Risk,Semiconductors,NAS,MU,95659614208.0,95659614208.0,,1.176,-0.03434,,0.9096774193548388,0.0059947384947352,0.2319154087097611,1.617264837820091,1.213426969103362,1.1252159272194526,1.0496604930078808,0.12999940042230726,0.11303416519581147,0.11803126588030315,0.14422362031225253
1376,"Rollins, Inc.",18.6,Low ESG Risk,Commercial Services,NYS,ROL,24051032064.0,24051032064.0,52.273685,0.697,0.35711,0.215,0.9096774193548388,0.0015070620173763,0.2285496513517419,1.2422632545232488,1.169274029699163,1.1945430083184392,1.186007878686122,0.05119709537454055,0.07649513757110711,0.06463556357013751,0.06827598765228246
1377,Otis Worldwide Corp.,18.6,Low ESG Risk,Machinery,NYS,OTIS,36722884608.0,36722884608.0,25.60894,0.93,,0.133,0.9096774193548388,0.0023012011119323,0.2291452556726589,1.1851942992500544,1.1478917833183304,1.0713971174678092,1.0279694057128537,0.0643578837352161,0.06494069601672464,0.06494069601672464,0.06494069601672464
1378,"Innovative Industrial Properties, Inc.",18.6,Low ESG Risk,Real Estate,NYS,IIPR,3476028672.0,3476028672.0,21.524563,1.37,0.08443,0.002,0.9096774193548388,0.0002176361416038,0.2275825819449125,1.753304874295063,1.1172199604769593,1.2500027674204421,1.0933630421962524,0.08745611148599833,0.12302587905885609,0.16000715673398114,0.16000715673398114
1379,ASICS Corp.,18.7,Low ESG Risk,Textiles & Apparel,TKS,7936.T,1923228106752.0,1923228106752.0,36.63039,1.459,0.22833,0.846,0.9161290322580644,0.1205276043774759,0.3194279613476231,,,,,,,,
1380,FinVolution Group,18.7,Low ESG Risk,Diversified Financials,NYS,FINV,1364186240.0,1364186240.0,4.6460176,0.439,0.15909,0.051,0.9161290322580644,8.528796039119731e-05,0.2290962240348095,1.145749277857968,1.1943654300353133,1.0027134972044591,1.0010845165901816,0.07368214668947072,0.15629156624246668,0.17006489587551765,0.17006489587551765
1381,Progress Software Corp.,18.7,Low ESG Risk,Software & Services,NAS,PRGS,2404894976.0,2404894976.0,34.4908,0.909,0.17858,0.37,0.9161290322580644,0.000150508691964,0.2291451395834891,1.114049727909052,1.1007766375525279,1.1034740869200788,1.0763310185693764,0.050892212989607034,0.0783275560100781,0.07599170053521755,0.08821399204264026
1382,CVS Health Corp.,18.7,Low ESG Risk,Healthcare,NYS,CVS,71038132224.0,71038132224.0,10.048043,0.528,0.097279996,-0.048,0.9161290322580644,0.0044517216910354,0.2323710493327926,0.8995780495448932,1.0216068334008683,0.9998785028679548,1.0619530562169732,0.0948832324698672,0.07487525331893617,0.07189512170121297,0.07446528084446558
1383,Evonik Industries AG,18.7,Low ESG Risk,Chemicals,ETR,EVK.DE,9187189760.0,9187189760.0,,1.027,-0.00777,,0.9161290322580644,0.0005755519459062,0.2294639220239458,,,,,,,,
1384,"AOYAMA TRADING Co., Ltd.",18.7,Low ESG Risk,Retailing,TKS,8219.T,67216400384.0,67216400384.0,6.9559836,,0.056020003,-0.35,0.9161290322580644,0.0042122155373365,0.2321914197175185,,,,,,,,
1385,"Jack Henry & Associates, Inc.",18.7,Low ESG Risk,Software & Services,NAS,JKHY,12532936704.0,12532936704.0,32.931034,0.638,0.22128999,0.031,0.9161290322580644,0.0007852283479552,0.2296211793254825,1.145940373117114,1.0441459087456078,1.1342486279001542,1.1382342552875997,0.04884592952023983,0.0643307665990912,0.05776996818891658,0.07505133140647686
1386,"Ameriprise Financial, Inc.",18.7,Low ESG Risk,Diversified Financials,NYS,AMP,42844643328.0,42844643328.0,14.938378,1.346,0.67629,-0.023,0.9161290322580644,0.0026848488785165,0.2310458947234035,1.3368282945914054,1.265438613067213,1.158491886622396,1.1198889278175201,0.05571207178743086,0.08766394110786714,0.08715110960628712,0.09404037626028335
1387,"Pactiv Evergreen, Inc.",18.7,Low ESG Risk,Containers & Packaging,NAS,PTVE,1970012544.0,1970012544.0,27.474998,1.299,0.06105,,0.9161290322580644,0.0001232548125816,0.2291246991739523,1.6385377934859806,1.032180771084358,1.0159629772212952,1.0063548705494887,0.15588444064082607,0.1272434223330672,0.1272434223330672,0.1272434223330672
1388,"ICU Medical, Inc.",18.7,Low ESG Risk,Healthcare,NAS,ICUI,4043119872.0,4043119872.0,,0.653,-0.034089997,,0.9161290322580644,0.0002531754828749,0.2292221396766723,1.0709747782906969,0.9569163208037431,1.070739513049843,1.106007584884643,0.11049845007317867,0.09577013406072143,0.09086640832067151,0.09156418822969672
1389,"Entegris, Inc.",18.7,Low ESG Risk,Semiconductors,NAS,ENTG,15852690432.0,15852690432.0,86.776855,1.238,0.05373,-0.657,0.9161290322580644,0.0009932757672689,0.2297772148899678,1.3697828464277217,1.2281732082058578,1.2795855545228216,1.1066894502562443,0.09710500173795451,0.11425919282560505,0.0986396250883659,0.15629728127806247
1390,"Aiphone Co., Ltd.",18.7,Low ESG Risk,Technology Hardware,TKS,6718.T,46862819328.0,46862819328.0,10.101046,0.261,0.070089996,-0.13,0.9161290322580644,0.0029366660961906,0.2312347576366591,,,,,,,,
1391,"Kawasaki Kisen Kaisha, Ltd.",18.7,Low ESG Risk,Transportation,TKS,9107.T,1355196792832.0,1355196792832.0,10.020118,1.794,0.08619001,1.013,0.9161290322580644,0.084929346605022,0.2927292680182826,,,,,,,,
1392,"American Water Works Co., Inc.",18.7,Low ESG Risk,Utilities,NYS,AWK,28451946496.0,28451946496.0,29.858896,0.691,0.09631,-0.011,0.9161290322580644,0.0017828652742491,0.2303694070202029,1.1751872882061316,1.042278002927118,1.1347192685289849,1.0960417796014896,0.06166797616621716,0.0663741508987865,0.05670816555332699,0.05456276391474035
1393,Bowlero Corp.,18.7,Low ESG Risk,Media,NYS,BOWL,1621971968.0,1621971968.0,,,-0.66946,,0.9161290322580644,0.0001014432718511,0.2291083405184044,1.345785420421234,1.0511816783509358,1.0252715144540667,1.0100329841207103,0.18829537496935544,0.1193053411480924,0.1193053411480924,0.1193053411480924
1394,"NIKE, Inc.",18.7,Low ESG Risk,Textiles & Apparel,NYS,NKE,119184121856.0,119184121856.0,21.310991,1.014,0.40093,0.505,0.9161290322580644,0.0074690084279268,0.2346340143854612,0.7636166487426841,0.9559628372726602,1.0590959935494795,1.1085137209847222,0.08225715716429632,0.09045407716054078,0.07529437124002555,0.07951592990854896
1395,FDK Corp.,18.7,Low ESG Risk,Electrical Equipment,TKS,6955.T,21289955328.0,21289955328.0,87.76671,1.77,0.01611,,0.9161290322580644,0.001334026624839,0.2300327780331454,,,,,,,,
1396,Daimler Truck Holding AG,18.7,Low ESG Risk,Machinery,ETR,DTG.DE,24730103808.0,24730103808.0,6.8344364,1.178,0.17694001,-0.17,0.9161290322580644,0.0015496191271633,0.2301944724098885,,,,,,,,
1397,"Quantum-Si, Inc.",18.7,Low ESG Risk,Pharmaceuticals,NAS,QSI,135228704.0,135228704.0,,2.907,-0.32576,,0.9161290322580644,8.269764235748661e-06,0.2290384603876929,0.6695829053676922,0.6448021406105188,0.802995728886847,0.91597852986202,0.22345810077890788,0.28090082056986165,0.28090082056986165,0.28090082056986165
1398,Johnson Matthey Plc,18.8,Low ESG Risk,Chemicals,LON,JMAT.L,2813676544.0,2813676544.0,2732.7588,0.95,0.043909997,-0.624,0.9225806451612903,0.0001761268423612,0.2307772564220935,,,,,,,,
1399,"Mitek Systems, Inc.",18.8,Low ESG Risk,Software & Services,NAS,MITK,383029504.0,383029504.0,,1.079,-0.0323,,0.9225806451612903,2.3799324910396013e-05,0.2306630107840054,1.242391594304235,1.0692235425171732,1.1889920349288046,1.0514318724274008,0.12566284403813346,0.13558985698388293,0.13728565173604676,0.29509889991811405
1400,"Adastria Co., Ltd.",18.8,Low ESG Risk,Retailing,TKS,2685.T,158626299904.0,158626299904.0,11.795235,0.408,0.19347,-0.012,0.9225806451612903,0.0099408313483398,0.2381007848015774,,,,,,,,
1401,"National Health Investors, Inc.",18.8,Low ESG Risk,Real Estate,NYS,NHI,3587652864.0,3587652864.0,28.08163,1.063,0.09897,-0.141,0.9225806451612903,0.0002246315777058,0.2308136349736019,1.5386003530206425,1.0428651420653428,1.0903525056269345,1.1366175776307395,0.04770423172295106,0.08942205653997787,0.07087059281035064,0.07929907513349102
1402,"Dollar Tree, Inc.",18.8,Low ESG Risk,Retailing,NAS,DLTR,14494759936.0,14494759936.0,,0.872,-0.12983,-0.323,0.9225806451612903,0.0009081748958044,0.2313262924621759,0.9779227151219638,0.9823857648787261,1.0595898235422891,1.101855232202635,0.10442080541022497,0.10228327833105096,0.08911888134809261,0.09519365143728217
1403,MIRAI Corp.,18.8,Low ESG Risk,Real Estate,TKS,3476.T,82878267392.0,82878267392.0,18.053617,0.483,0.05233,,0.9225806451612903,0.0051937374451713,0.2345404643742011,,,,,,,,
1404,"PROS Holdings, Inc.",18.8,Low ESG Risk,Software & Services,NYS,PRO,821861696.0,821861696.0,,1.206,,,0.9225806451612903,5.1300733911708736e-05,0.2306836368407563,0.7368931406883197,0.8456795271658786,1.0018205800468973,1.0261035526589777,0.098570670126798,0.14611011415877903,0.13148823047416708,0.13846324419323838
1405,"United Parcel Service, Inc.",18.8,Low ESG Risk,Transportation,NYS,UPS,110395777024.0,110395777024.0,21.02447,0.977,0.28331,-0.32,0.9225806451612903,0.0069182469521839,0.2358338465044605,0.8454785489854704,1.0422035167253887,1.0577729353010252,1.0514934136281064,0.05717819110610369,0.08835928572883815,0.07626918985062409,0.06477911138946288
1406,DWS Group GmbH & Co. KGaA,18.8,Low ESG Risk,Diversified Financials,ETR,DWS.DE,6888225792.0,6888225792.0,11.882353,1.401,0.07942,0.125,0.9225806451612903,0.0004314769452206,0.2309687689992381,,,,,,,,
1407,Bijou Brigitte modische Accessoires AG,18.8,Low ESG Risk,Textiles & Apparel,ETR,BIJ.DE,258291712.0,258291712.0,10.718849,0.846,0.09761,-0.326,0.9225806451612903,1.5982065606610307e-05,0.2306571478395275,,,,,,,,
1408,Exelon Corp.,18.8,Low ESG Risk,Utilities,NAS,EXC,38749364224.0,38749364224.0,16.004131,0.601,0.09455,0.316,0.9225806451612903,0.0024281996452405,0.232466311024253,1.0011720540576727,1.0489828032242692,1.0764586485885637,1.0766344001525279,0.04528700891057896,0.05912621615775963,0.05239949222938651,0.06065314463173953
1409,"One REIT, Inc.",18.8,Low ESG Risk,Real Estate,TKS,3290.T,65237725184.0,65237725184.0,17.985985,0.576,0.05933,-0.022,0.9225806451612903,0.0040882128845048,0.2337113209537012,,,,,,,,
