,company_name,company_esg_score,company_esg_score_group,industry,stock_exchange,stock_ticker_symbol,market_capital,market_capital_euro,trailing_pe,beta,return_on_equity,earnings_growth,company_esg_score_scale,market_capital_scale,score,return_rate_1y_avg,return_rate_5y_avg,return_rate_10y_avg,return_rate_25y_avg,volatility_1y,volatility_5y,volatility_10y,volatility_25y,industry_Auto Components,industry_Automobiles,industry_Banks,industry_Building Products,industry_Chemicals,industry_Commercial Services,industry_Construction Materials,industry_Consumer Durables,industry_Consumer Services,industry_Containers & Packaging,industry_Diversified Financials,industry_Diversified Metals,industry_Electrical Equipment,industry_Energy Services,industry_Food Products,industry_Food Retailers,industry_Healthcare,industry_Homebuilders,industry_Household Products,industry_Insurance,industry_Machinery,industry_Media,industry_Oil & Gas Producers,industry_Paper & Forestry,industry_Pharmaceuticals,industry_Precious Metals,industry_Real Estate,industry_Refiners & Pipelines,industry_Retailing,industry_Semiconductors,industry_Software & Services,industry_Technology Hardware,industry_Telecommunication Services,industry_Textiles & Apparel,industry_Traders & Distributors,industry_Transportation,industry_Transportation Infrastructure,industry_Utilities,stock_exchange_ETR,stock_exchange_LON,stock_exchange_NAS,stock_exchange_NYS,stock_exchange_TKS,stock_ticker_label,trailing_pe_scaled
1535,TransUnion,19.4,Low ESG Risk,Commercial Services,NYS,TRU,18751893504.0,18751893504.0,84.24426,1.619,-0.03329,0.569,0.9612903225806452,0.0011749674729242,0.2412038062498544,62159520.58298829,7.606055561237858e+19,7.1554827318625665e+19,87469284.7395631,0.1126275145986152,0.1202351376925218,0.0979561158653224,0.0979561158653224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1518,0.0072915186
1536,Strix Group Plc,19.4,Low ESG Risk,Technology Hardware,LON,KETL.L,191243504.0,191243504.0,1188.5714,0.59,0.40258,0.332,0.9612903225806452,1.1780185651975874e-05,0.2403314157844002,49136502.36903642,1.580784167333791e+22,1.1431661442474812e+18,16720287.533882938,0.0102379163074822,0.1160673284922425,0.0985516269465433,0.0985516269465433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1020,0.102884635
1537,"PetIQ, Inc.",19.4,Low ESG Risk,Healthcare,NAS,PETQ,916896384.0,916896384.0,82.91892,1.737,0.05524,0.522,0.9612903225806452,5.725651352780432e-05,0.2403655230303071,452249.1709423719,45689922523531.91,516162009943.71387,48429.99394459967,0.2300773163027089,0.1741403560949216,0.1718650735294319,0.1718650735294319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1265,0.007176794
1538,"NAFCO Co., Ltd.",19.4,Low ESG Risk,Retailing,TKS,2790.T,68199489536.0,68199489536.0,28.439035,0.48,0.01521,-0.366,0.9612903225806452,0.0042738252764276,0.243527949602482,61764194250000.0,9.085677874893383e+33,,,0.0484416151518264,0.0804313064178238,0.076972033666783,0.0910853034270147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0.002460889
1539,Fielmann Group AG,19.4,Low ESG Risk,Retailing,ETR,FIE.DE,3792311296.0,3792311296.0,26.25,0.575,0.15131,0.368,0.9612903225806452,0.0002374574262798,0.2405006737148711,3437474.717939319,2.343987811334035e+17,1.4003405405521326e+19,,0.0519435852766851,0.0740846640332575,0.0646423618524318,0.062203802301751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,793,0.0022714012
1540,"WOWOW, Inc.",19.4,Low ESG Risk,Media,TKS,4839.T,30016385024.0,30016385024.0,27.44138,0.258,0.025969999,1.448,0.9612903225806452,0.0018809079078578,0.2417332615760546,1503915552513.0,1.1964292968576443e+33,,,0.050225682849481,0.0556813981024543,0.0611174240399953,0.1249817890195223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,0.0023745298
1541,Enviri Corp.,19.4,Low ESG Risk,Commercial Services,NYS,NVRI,785094656.0,785094656.0,84.24426,2.2,-0.08843,,0.9612903225806452,4.899656064629883e-05,0.240359328065646,11653.438176361276,41103139933.85556,2126758433901.0637,,0.2879916563137054,0.1931450554683358,0.1900861762788082,0.138758293478895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1195,0.0072915186
1542,GameStop Corp.,19.4,Low ESG Risk,Retailing,NYS,GME,10335785984.0,10335785984.0,303.125,-0.146,0.01931,,0.9612903225806452,0.0006475339360825,0.2408082310972231,307398.94612396153,21289844228950.48,6604313845.845994,29393668.976895083,0.0593264675097413,2.2891427738230488,1.559408125066217,1.0036320370096097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,852,0.02623834
1543,"Toei Co., Ltd.",19.4,Low ESG Risk,Media,TKS,9605.T,274568626176.0,274568626176.0,19.88076,1.0551309523809524,0.0594458747512499,-0.038,0.9612903225806452,0.0172068829131482,0.2532277428300225,285194666400000.0,1.2409962110665677e+37,,,0.0397314631975233,0.0709907093632966,0.0772258944893203,0.0847454207575885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,352,0.001720065
1544,Albany International Corp.,19.4,Low ESG Risk,Machinery,NYS,AIN,2661889536.0,2661889536.0,24.34,1.264,0.11623,-0.073,0.9612903225806452,0.0001666144212941,0.2404475414611318,62711258.51703787,6.619235790121079e+19,1.345064695195347e+20,,0.1018981208134405,0.0964171133792906,0.0941926015095946,0.1042043589551578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,413,0.0021060673
1545,"CPI Card Group, Inc.",19.4,Low ESG Risk,Technology Hardware,NAS,PMTS,295243552.0,295243552.0,17.552631,1.152,0.076239033132129,-0.073,0.9612903225806452,1.8297820201913716e-05,0.2403363040103127,600183.77227465,2809332483303.8247,23664239419.41209,14113.574505529865,0.0811933885060484,0.2653774950193466,0.2919696790894613,0.2919696790894613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1289,0.0015185368
1546,"Fuji Media Holdings, Inc.",19.4,Low ESG Risk,Media,TKS,4676.T,369306566656.0,369306566656.0,9.690138,0.464,0.04617,0.456,0.9612903225806452,0.0231440655004332,0.2576806297704861,10436674423956.0,1.2010685435513236e+32,,,0.0714870560620615,0.055390481757684,0.0585477813861057,0.0769105758272139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,0.00083794113
1547,"fuboTV, Inc.",19.4,Low ESG Risk,Media,NYS,FUBO,546699392.0,546699392.0,49.009983,1.8,-0.71555,,0.9612903225806452,3.405644053031627e-05,0.240348122975559,5.2009172495323535,37373378.023471735,125219.5491123148,109.41298189232464,0.0854576040548333,0.3032255249348147,0.2961132145334537,0.2961132145334537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,825,0.004241558
1548,"Clearfield, Inc.",19.4,Low ESG Risk,Technology Hardware,NAS,CLFD,535914560.0,535914560.0,56.325687,1.345,-0.030450001,,0.9612903225806452,3.3380560134006495e-05,0.2403476160652617,2365158.263600626,8.501651959275458e+16,2256555425993980.0,6253887064.840431,0.1337162853809208,0.1740434086334275,0.1419903856363717,0.1775144314594333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,601,0.004874822
1549,"MicroVision, Inc.",19.5,Low ESG Risk,Technology Hardware,NAS,MVIS,210283088.0,210283088.0,56.325687,3.015,-0.97743,,0.967741935483871,1.297338750987159e-05,0.2419452139116001,1.1636892258655034,475871.7721583266,3366.622301970401,33406642073.90757,0.1245072293633984,0.366547126405331,0.3453177082260282,0.2733259377422883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1155,0.004874822
1550,"Vivid Seats, Inc.",19.5,Low ESG Risk,Media,NAS,SEAT,986313408.0,986313408.0,49.009983,1.281,0.09909,,0.967741935483871,6.16068460774226e-05,0.2419816890055258,548.664209164593,1119773.2006490848,1058.1933663792663,16.21160501407032,0.0521261930447185,0.1338156122931247,0.1338156122931247,0.1338156122931247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1407,0.004241558
1551,"INTAGE HOLDINGS, Inc.",19.5,Low ESG Risk,Media,TKS,4326.T,58681147392.0,58681147392.0,27.292074,0.462,0.07771,,0.967741935483871,0.0036773152092797,0.2446934702779276,5817652408886.719,4.409760761041552e+32,,,0.072515058834347,0.0940671190898603,0.08196726783118,0.0802753917464789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105,0.0023616054
1552,"Super Micro Computer, Inc.",19.5,Low ESG Risk,Technology Hardware,NAS,SMCI,24000552960.0,24000552960.0,20.401691,1.238,0.32469,0.61,0.967741935483871,0.0015038985154491,0.2430634077575546,103853721728.66664,3.026279881385417e+20,2.3927375797909284e+18,459966441452.3733,0.1650261078547917,0.2565680103719788,0.1971120620245947,0.1705201671995143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1432,0.001765158
1553,"Accel Entertainment, Inc.",19.5,Low ESG Risk,Media,NYS,ACEL,924683392.0,924683392.0,19.631578,1.474,0.24351999,0.545,0.967741935483871,5.7744521690852886e-05,0.2419787922622359,16492.412548624707,48904663057.547264,462332227.2301693,2924.028941892207,0.1310288578307858,0.1204119538057291,0.1098503244956771,0.1098503244956771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,383,0.0016984952
1554,TV Asahi Holdings Corp.,19.5,Low ESG Risk,Media,TKS,9409.T,201606135808.0,201606135808.0,11.049847,0.403,0.04422,0.216,0.967741935483871,0.0126343576382369,0.2514112520996455,17878191840000.0,2.091455621729787e+33,,,0.0298253531504489,0.0615093214078972,0.0646013671517628,0.0754611912272037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344,0.0009556407
1555,"Schrödinger, Inc.",19.5,Low ESG Risk,Healthcare,NAS,SDGR,1461753600.0,1461753600.0,44.346935,1.504,-0.37129003,,0.967741935483871,9.1402461381449e-05,0.2420040357170038,183953.04515003663,2.06124484671805e+16,468513175.2605666,2939.6032803974163,0.1144840130497159,0.1895255895492076,0.2013086884364824,0.2013086884364824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1404,0.0038379137
1556,3D Systems Corp.,19.5,Low ESG Risk,Technology Hardware,NYS,DDD,272490944.0,272490944.0,56.325687,1.655,-0.63453996,,0.967741935483871,1.6871924860000103e-05,0.2419481378146127,47.000352624747705,16007333742.758371,351467359611.62476,92008133779.09236,0.3017537591680436,0.4031969510115532,0.3076811823011864,0.2334135127872221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,680,0.004874822
1557,"Intuitive Surgical, Inc.",19.5,Low ESG Risk,Healthcare,NAS,ISRG,170353147904.0,170353147904.0,82.65345,1.395,0.15767999,0.237,0.967741935483871,0.0106757474484426,0.2499422944572997,47181780438.998856,4.285645824063466e+25,1.426497171541422e+25,,0.0679311198223415,0.1065925153619517,0.0858993225085354,0.1499283763911939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,981,0.007153814
1558,Visteon Corp.,19.5,Low ESG Risk,Auto Components,NAS,VC,2650814464.0,2650814464.0,4.9958377,1.455,0.56984,2.629,0.967741935483871,0.0001659203516922,0.2420599241347369,117284732.34901698,2.743231278726933e+21,1.5334034949392774e+22,,0.1074823188023639,0.1138271252733867,0.145799844315255,0.1338762329517649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1562,0.00043159164
1559,Bausch + Lomb Corp.,19.5,Low ESG Risk,Healthcare,NYS,BLCO,5554820608.0,5554820608.0,44.346935,0.461,-0.06495,,0.967741935483871,0.0003479130636318,0.2421964186686916,65441.480431436095,6065251.365989757,2462.7731048535015,22.728446937252382,0.12961721957344,0.0888865855383386,0.0888865855383386,0.0888865855383386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,529,0.0038379137
1560,"Global Medical REIT, Inc.",19.5,Low ESG Risk,Real Estate,NYS,GMRE,594272576.0,594272576.0,60.117207,1.273,0.00942,,0.967741935483871,3.703782980514574e-05,0.2419632622433216,7361.177069975863,18671392929.036427,594165520.3989872,3232.6819506053516,0.0524307377220985,0.0893753500453986,0.0935674425777784,0.0935674425777784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,853,0.005203025
1561,Amalgamated Financial Corp.,19.5,Low ESG Risk,Banks,NAS,AMAL,937694144.0,937694144.0,9.503105,0.924,0.16856001,0.243,0.967741935483871,5.855989945640808e-05,0.24197940379556,851533.8768458762,11015968617230.258,972009671.3395067,3936.119131742847,0.1238271614293234,0.1079888452415394,0.1072263262574245,0.1072263262574245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,425,0.0008217512
1562,"Ichigo, Inc.",19.5,Low ESG Risk,Real Estate,TKS,2337.T,155344093184.0,155344093184.0,11.153,0.64,0.12717,1.543,0.967741935483871,0.0097351369825226,0.2492368366078597,23485495320.0,6.503047515475656e+25,1.109421147555631e+28,,0.0884462074508347,0.0896886014849574,0.093686665310343,0.2179143729880283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.00096456986
1563,"Global Payments, Inc.",19.5,Low ESG Risk,Software & Services,NYS,GPN,27988068352.0,27988068352.0,20.183487,0.991,0.06343,0.4,0.967741935483871,0.001753794247106,0.2432508295562972,119001022.42381796,1.16711032766687e+22,9.261983418515872e+22,,0.054243959591382,0.0988117943196204,0.0856161890207778,0.0832060422132692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,861,0.0017462698
1564,Bruker Corp.,19.5,Low ESG Risk,Pharmaceuticals,NAS,BRKR,9593837568.0,9593837568.0,26.514643,1.18,0.22863,-0.871,0.967741935483871,0.0006010363745584,0.2423862611518865,18543533.92793609,6.981766287715126e+18,1.7338106481163712e+18,,0.0676558208724208,0.096896618745481,0.0941669525611911,0.1364275926372981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,546,0.0022943092
1565,"Franklin Resources, Inc.",19.5,Low ESG Risk,Diversified Financials,NYS,BEN,10224610304.0,10224610304.0,12.142857,1.408,0.07579,-0.273,0.967741935483871,0.0006405666080186,0.2424159088269817,198962.70861588983,199338470706962.75,3579383662790963.5,,0.0762803100473519,0.0994047202532896,0.0897645503602959,0.0835220427752451,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,507,0.0010502542
1566,"TSI Holdings Co., Ltd.",19.5,Low ESG Risk,Textiles & Apparel,TKS,3608.T,68985978880.0,68985978880.0,21.006666,0.101,0.03403,-0.693,0.967741935483871,0.0043231141971559,0.2451778195188347,722237859840.0,3.2392989624228166e+27,2.9526648162382747e+30,,0.037737357476904,0.1157479184336022,0.0976890254220298,0.1016914146896224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,85,0.0018175261
1567,Flutter Entertainment Plc,19.6,Low ESG Risk,Consumer Services,LON,FLTR.L,29931704320.0,29931704320.0,434.58374,1.232,-0.08562,2.919,0.9741935483870968,0.0018756010075946,0.2449550878524702,5.995175472e+16,5.69844698742486e+42,,,0.0185553480988375,0.1037643025072659,0.0998006753443569,0.1028854827897166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,801,0.037617713
1568,"Stagwell, Inc.",19.6,Low ESG Risk,Commercial Services,NAS,STGW,1754124032.0,1754124032.0,84.24426,1.601,0.058520004,,0.9741935483870968,0.0001097251801265,0.2436306809818691,2233.953434909354,37758585.85216835,435633624.3389163,409982978.0858824,0.0666788755100639,0.15876941267931,0.173288889089233,0.1765024340961635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1462,0.0072915186
1569,"Yuasa Trading Co., Ltd.",19.6,Low ESG Risk,Traders & Distributors,TKS,8074.T,107548164096.0,107548164096.0,11.043289,0.443,0.09927,,0.9741935483870968,0.006739788376815,0.2486032283793855,835120442520000.0,5.442716701767359e+36,,,0.0414530751737758,0.051501381333645,0.0653855824942689,0.0923469728667689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,276,0.00095507305
1570,"Bic Camera, Inc.",19.6,Low ESG Risk,Retailing,TKS,3048.T,268243779584.0,268243779584.0,30.245125,0.311,0.06278,11.161,0.9741935483870968,0.0168105077242533,0.2561562678899642,6676463755793.419,6.177240256948888e+31,,,0.0807494067819537,0.0575373635882602,0.0712005315711039,0.1407516753181741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0.0026172283
1571,"Herc Holdings, Inc.",19.6,Low ESG Risk,Traders & Distributors,NYS,HRI,3753482240.0,3753482240.0,11.099077,2.07,0.27516,-0.075,0.9741935483870968,0.0002350240274325,0.2437246551173486,402844586.5299766,1.2569666890548516e+21,1.4270763040123044e+20,,0.137727303333308,0.1453644129366411,0.1627057581070787,0.1652066432492017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,925,0.0009599022
1572,"Qualys, Inc.",19.6,Low ESG Risk,Software & Services,NAS,QLYS,4450449920.0,4450449920.0,26.747787,0.463,0.48413,0.232,0.9741935483870968,0.00027870266719,0.2437574140971667,322958208.64673126,8.121068662827607e+21,2.25516203159405e+21,18940764398.008003,0.1044334973807898,0.1105404608944135,0.1048960170471594,0.1114035045852507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1320,0.0023144907
1573,"Donnelley Financial Solutions, Inc.",19.6,Low ESG Risk,Diversified Financials,NYS,DFIN,1903436160.0,1903436160.0,18.785099,1.36,0.25957,0.185,0.9741935483870968,0.0001190825016172,0.2436376989729871,17654534.04702358,1.3584432522056896e+16,21151014282720.24,213861.4363847464,0.0832174043667709,0.1178518570123604,0.1294884496745088,0.1294884496745088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,688,0.001625222
1574,"Heiwa Real Estate Co., Ltd.",19.6,Low ESG Risk,Real Estate,TKS,8803.T,133896421376.0,133896421376.0,25.544174,0.391,0.04679,-0.572,0.9741935483870968,0.0083910213837342,0.2498416531345749,278300576400000.0,9.231328065658564e+36,,,0.0896702149027648,0.0662234713586955,0.0735158306867261,0.0932235752633007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302,0.0022103032
1575,"XP, Inc.",19.6,Low ESG Risk,Software & Services,NAS,XP,9753616384.0,9753616384.0,13.284672,1.662,0.22253999,0.104,0.9741935483870968,0.0006110496385091,0.244006674325656,100287.83067277155,359048959147175.3,99245099.97914116,1580.0965667194298,0.0568453898359817,0.1306304204004912,0.1568676607748273,0.1568676607748273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1631,0.0011490923
1576,"Core & Main, Inc.",19.6,Low ESG Risk,Traders & Distributors,NYS,CNM,7707340288.0,7707340288.0,18.24762,1.04,0.23443002,-0.066,0.9741935483870968,0.0004828104690233,0.2439104949485417,4791148.173099686,179296151670.67972,423433.76302637905,178.12061814817935,0.1516731765420529,0.1040867537783501,0.1040867537783501,0.1040867537783501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,613,0.0015786965
1577,"Onto Innovation, Inc.",19.6,Low ESG Risk,Semiconductors,NYS,ONTO,8920160256.0,8920160256.0,53.919407,1.366,0.09517,1.024,0.9741935483870968,0.0005588173313114,0.2439675000952578,1634671107.544335,1.4957366196059347e+20,141364576386.0806,28849.363674974316,0.1450618320228087,0.126141098296902,0.1235380730326065,0.1235380730326065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1226,0.004666529
1578,On Holding AG,19.6,Low ESG Risk,Textiles & Apparel,NYS,ONON,14200523776.0,14200523776.0,79.21429,2.24,0.13651,8.22,0.9741935483870968,0.0008897352527549,0.2442156885363404,3417191.6315403986,26389098156.958492,162447.21652573335,121.41851297109112,0.0861036161743021,0.1719533221482657,0.1719533221482657,0.1719533221482657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1223,0.0068561123
1579,"HONEYS Holdings Co., Ltd.",19.6,Low ESG Risk,Retailing,TKS,2792.T,44555976704.0,44555976704.0,9.139232,0.52,0.14341,0.528,0.9741935483870968,0.0027920973438045,0.2456424601046276,6548755456656.0,9.575500361678254e+31,,,0.0157487735737503,0.0712654118788766,0.0865512564780517,0.1356884216111126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0.00079025346
1580,"Coursera, Inc.",19.6,Low ESG Risk,Software & Services,NYS,COUR,1186284928.0,1186284928.0,303.10654,1.43,-0.15958,,0.9741935483870968,7.413896806024694e-05,0.2436039913228194,4061.40218517728,18699781551.93209,136747.14458419997,113.33585013904816,0.2319843041257363,0.1508296500135092,0.1508296500135092,0.1508296500135092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,628,0.026236743
1581,AudioCodes Ltd.,19.6,Low ESG Risk,Technology Hardware,NAS,AUDC,289349440.0,289349440.0,21.409092,0.873,0.07334,3.0,0.9741935483870968,1.7928438949201187e-05,0.2435618334259861,11690.004755656197,12607747609469.0,585816409857.7313,3668056007.4961815,0.0874419040684628,0.1169139380348128,0.1225922058408487,0.1755414320395511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,471,0.0018523609
1582,Liberty Media Corp.,19.6,Low ESG Risk,Media,NAS,FWONK,18575515648.0,18575515648.0,70.50467,1.114,0.04132,-0.756,0.9741935483870968,0.0011639139548709,0.2444213225629274,34303278.15339971,1.8811598956326625e+18,1.3184536223693734e+18,65546957.4138205,0.0915368188481087,0.0713058941336789,0.0924683059441057,0.0897541831530093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,827,0.0061021876
1583,ATRenew Inc.,19.6,Low ESG Risk,Retailing,NYS,RERE,529867808.0,529867808.0,57.894684,-0.19,-0.03901,,0.9741935483870968,3.3001613003615694e-05,0.2435731383065269,36.7300307090907,4300.750783334541,65.58010966241625,5.329774755044573,0.1238878550892235,0.2281046823279355,0.2281046823279355,0.2281046823279355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1341,0.0050106384
1584,"Niterra Co., Ltd.",19.6,Low ESG Risk,Auto Components,TKS,5334.T,812999573504.0,812999573504.0,9.319712,0.405,0.13829,0.181,0.9741935483870968,0.0509500995034014,0.2817609617243253,365412747283200.0,9.080964024592349e+34,,,0.0162507982880341,0.0833401819903332,0.0955850515369069,0.0933087126069785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,0.0008058762
