,Unnamed: 0,company_name,company_esg_score,company_esg_score_group,industry,stock_exchange,stock_ticker_symbol,market_capital,market_capital_euro,trailing_pe,beta,return_on_equity,earnings_growth
1452,3169,"Capcom Co., Ltd.",19.0,Low ESG Risk,Software & Services,TKS,9697.T,1356347998208,1356347998208,38.611378,0.256,,-0.451
1453,743,"GoPro, Inc.",19.0,Low ESG Risk,Consumer Durables,NAS,GPRO,192439792,192439792,,1.55,-1.05061,
1454,3433,"Verint Systems, Inc.",19.0,Low ESG Risk,Software & Services,NAS,VRNT,1600361984,1600361984,39.10606,1.205,0.049569998,
1455,1422,"Humana, Inc.",19.0,Low ESG Risk,Healthcare,NYS,HUM,41389391872,41389391872,24.191416,0.509,0.10155,-0.265
1456,548,"Cargurus, Inc.",19.0,Low ESG Risk,Commercial Services,NAS,CARG,2811636992,2811636992,,1.565,-0.08632,
1457,3320,Nemetschek SE,19.0,Low ESG Risk,Software & Services,ETR,NEM.DE,10129349632,10129349632,57.32026,0.852,0.23604,0.286
1458,4167,ZIM Integrated Shipping Services Ltd.,19.0,Low ESG Risk,Transportation,NYS,ZIM,1962989952,1962989952,,1.736,-0.50401,
1459,4154,Star Bulk Carriers Corp.,19.0,Low ESG Risk,Transportation,NAS,SBLK,2339876096,2339876096,7.5888886,0.979,0.11873999,1.163
1460,1709,"Avex, Inc.",19.0,Low ESG Risk,Media,TKS,7860.T,64937766912,64937766912,588.11475,,0.0057800002,-0.323
1461,1446,NEXUS AG,19.0,Low ESG Risk,Healthcare,ETR,NXU.DE,861842880,861842880,33.716217,0.854,0.10028,0.126
1462,477,Tronox Holdings Plc,19.0,Low ESG Risk,Chemicals,NYS,TROX,1918727936,1918727936,,1.624,0.0239,
1463,1170,The Bank of New York Mellon Corp.,19.0,Low ESG Risk,Diversified Financials,NYS,BK,49974517760,49974517760,16.12381,1.067,0.08343001,0.16
1464,3069,"Monolithic Power Systems, Inc.",19.0,Low ESG Risk,Semiconductors,NAS,MPWR,40757161984,40757161984,99.64362,1.12,0.20371,0.005
1465,3002,VOXX International Corp.,19.0,Low ESG Risk,Retailing,NAS,VOXX,130821960,130821960,,1.248,-0.16359,
1466,1950,"Illumina, Inc.",19.0,Low ESG Risk,Pharmaceuticals,NAS,ILMN,19520622592,19520622592,,1.148,-0.76185995,
1467,3349,"PagerDuty, Inc.",19.0,Low ESG Risk,Software & Services,NYS,PD,1653642368,1653642368,,1.063,-0.313,
1468,3528,Amphenol Corp.,19.0,Low ESG Risk,Technology Hardware,NYS,APH,73136537600,73136537600,36.14881,1.246,0.25456,0.108
1469,4102,James Fisher & Sons Plc,19.0,Low ESG Risk,Transportation,LON,FSJ.L,176349248,176349248,,0.64,-0.27746,
1470,4041,"MSC Industrial Direct Co., Inc.",19.0,Low ESG Risk,Traders & Distributors,NYS,MSM,4417441280,4417441280,15.31323,0.815,0.19847,-0.249
1471,3100,Tri Chemical Laboratories Inc.,19.0,Low ESG Risk,Semiconductors,TKS,4369.T,104314724352,104314724352,34.243652,1.119,0.110360004,1.644
1472,4086,FedEx Corp.,19.0,Low ESG Risk,Transportation,NYS,FDX,69398020096,69398020096,16.461359,1.185,0.16139,-0.133
1473,3109,"Yamaichi Electronics Co., Ltd.",19.0,Low ESG Risk,Semiconductors,TKS,6941.T,50068746240,50068746240,24.450195,0.616,0.12503,8.288
1474,2961,"Sportsman's Warehouse Holdings, Inc.",19.1,Low ESG Risk,Retailing,NAS,SPWH,92728584,92728584,,0.656,-0.13201,
1475,3283,KONAMI Group Corp.,19.1,Low ESG Risk,Software & Services,TKS,9766.T,1828677484544,1828677484544,27.396982,0.794,0.15669,0.433
1476,2995,UNITED ARROWS LTD.,19.1,Low ESG Risk,Retailing,TKS,7606.T,61208150016,61208150016,12.618046,0.481,0.14052,0.007
1477,3104,"Veeco Instruments, Inc.",19.1,Low ESG Risk,Semiconductors,NAS,VECO,1804053120,1804053120,20.764706,1.164,0.12505001,
1478,4040,"MRC Global, Inc.",19.1,Low ESG Risk,Traders & Distributors,NYS,MRC,1005790656,1005790656,12.553192,1.976,0.1259,0.333
1479,4114,Marten Transport Ltd.,19.1,Low ESG Risk,Transportation,NAS,MRTN,1385683328,1385683328,32.11321,0.783,0.057779998,-0.64
1480,1208,"Fuji Electric Co., Ltd.",19.1,Low ESG Risk,Electrical Equipment,TKS,6504.T,1096505819136,1096505819136,14.42991,0.838,0.12946999,-0.067
1481,4042,"Nagase & Co., Ltd.",19.1,Low ESG Risk,Traders & Distributors,TKS,8012.T,346113867776,346113867776,13.956094,0.405,0.064770006,0.747
1482,556,"CRA International, Inc.",19.1,Low ESG Risk,Commercial Services,NAS,CRAI,1084753664,1084753664,27.92321,1.14,0.20421,-0.299
1483,1412,Glaukos Corp.,19.1,Low ESG Risk,Healthcare,NYS,GKOS,7110594560,7110594560,,1.033,-0.27489,
1484,1650,"Kennametal, Inc.",19.1,Low ESG Risk,Machinery,NYS,KMT,1899221376,1899221376,17.79562,1.643,0.08732,0.046
1485,574,"Funai Soken Holdings, Inc.",19.1,Low ESG Risk,Commercial Services,TKS,9757.T,106214211584,106214211584,18.72165,0.512,0.22412,0.423
1486,3338,"Nutanix, Inc.",19.1,Low ESG Risk,Software & Services,NAS,NTNX,14835456000,14835456000,,1.187,,
1487,1865,TV TOKYO Holdings Corp.,19.1,Low ESG Risk,Media,TKS,9413.T,104440676352,104440676352,15.619968,0.09,0.06042,-0.521
1488,3552,Cambium Networks Corp.,19.1,Low ESG Risk,Technology Hardware,NAS,CMBM,47396496,47396496,,0.932,-1.1184,
1489,1507,Henry Boot Plc,19.2,Low ESG Risk,Homebuilders,LON,BOOT.L,293977184,293977184,1157.8948,0.798,0.07097,5.133
1490,575,"Gartner, Inc.",19.2,Low ESG Risk,Commercial Services,NYS,IT,37977235456,37977235456,46.936188,1.323,1.34407,0.181
1491,2768,Big 5 Sporting Goods Corp.,19.2,Low ESG Risk,Retailing,NAS,BGFV,44055268,44055268,,2.31,-0.1046,
1492,1829,S4 Capital Plc,19.2,Low ESG Risk,Media,LON,SFOR.L,293770624,293770624,,1.056,-0.00699,
1493,1110,"Japan Exchange Group, Inc.",19.2,Low ESG Risk,Diversified Financials,TKS,8697.T,1742544568320,1742544568320,29.585693,0.411,0.18765,-0.111
1494,3677,Kyocera Corp.,19.2,Low ESG Risk,Technology Hardware,TKS,6971.T,2437663162368,2437663162368,24.15486,0.185,0.032449998,-0.008
1495,3077,NXP Semiconductors NV,19.2,Low ESG Risk,Semiconductors,NAS,NXPI,58741428224,58741428224,21.611998,1.497,0.31456,-0.049
1496,4045,"Reliance, Inc.",19.2,Low ESG Risk,Traders & Distributors,NYS,RS,14984571904,14984571904,13.889341,0.849,0.14962,-0.28
1497,3661,Ituran Location & Control Ltd.,19.2,Low ESG Risk,Technology Hardware,NAS,ITRN,533745280,533745280,10.480469,1.153,0.30556,0.084
1498,1318,"Kato Sangyo Co., Ltd.",19.2,Low ESG Risk,Food Retailers,TKS,9869.T,130073378816,130073378816,10.316539,0.041,0.09126,0.027
1499,2345,"Hankyu Hanshin REIT, Inc.",19.2,Low ESG Risk,Real Estate,TKS,8977.T,85857198080,85857198080,20.40378,0.485,0.048130002,
1500,3132,AppLovin Corp.,19.2,Low ESG Risk,Software & Services,NAS,APP,28849029120,28849029120,36.884617,1.878,0.70921,3.076
1501,3542,"Aviat Networks, Inc.",19.2,Low ESG Risk,Technology Hardware,NAS,AVNW,311493792,311493792,22.13393,1.807,0.05762,-0.341
1502,2146,Applied Digital Corp.,19.2,Low ESG Risk,Real Estate,NAS,APLD,1035942016,1035942016,,4.376,-1.53896,
1503,1304,Dole Plc,19.3,Low ESG Risk,Food Retailers,NYS,DOLE,1488847360,1488847360,7.959391,0.858,0.14338,0.901
1504,1315,J Sainsbury Plc,19.3,Low ESG Risk,Food Retailers,LON,SBRY.L,6985309184,6985309184,4996.6665,0.673,0.0194,
1505,1250,"Helix Energy Solutions Group, Inc.",19.3,Low ESG Risk,Energy Services,NYS,HLX,1461229184,1461229184,,2.421,-0.00447,3.427
1506,4147,"SENKO Group Holdings Co., Ltd.",19.3,Low ESG Risk,Transportation,TKS,9069.T,180792918016,180792918016,12.371979,0.268,0.09196,0.13
1507,1768,"Hakuhodo DY Holdings, Inc.",19.3,Low ESG Risk,Media,TKS,2433.T,446584422400,446584422400,17.153131,1.009,0.06871,
1508,1674,The Weir Group Plc,19.3,Low ESG Risk,Machinery,LON,WEIR.L,5090991616,5090991616,2307.0588,1.407,0.13003999,-0.068
1509,1489,"Vital KSK Holdings, Inc.",19.3,Low ESG Risk,Healthcare,TKS,3151.T,60850683904,60850683904,10.414021,0.083,0.05809,0.174
1510,1508,"Hovnanian Enterprises, Inc.",19.3,Low ESG Risk,Homebuilders,NYS,HOV,1157085952,1157085952,5.8976603,2.603,0.41306,0.32
1511,1514,"M/I Homes, Inc.",19.3,Low ESG Risk,Homebuilders,NYS,MHO,4265001984,4265001984,8.479019,2.231,0.20998,0.243
1512,4110,"Landstar System, Inc.",19.3,Low ESG Risk,Transportation,NAS,LSTR,6523278336,6523278336,30.114565,0.804,0.21997999,-0.203
1513,2668,Tosei Corp.,19.3,Low ESG Risk,Real Estate,TKS,8923.T,109619011584,109619011584,8.872676,0.536,0.14682001,-0.051
1514,1420,"Hogy Medical Co., Ltd.",19.3,Low ESG Risk,Healthcare,TKS,3593.T,93428785152,93428785152,35.924423,0.36,0.03381,0.135
1515,1655,Kubota Corp.,19.3,Low ESG Risk,Machinery,TKS,6326.T,2435146055680,2435146055680,9.357081,0.782,0.11046,0.314
1516,1996,"Vertex Pharmaceuticals, Inc.",19.3,Low ESG Risk,Pharmaceuticals,NAS,VRTX,121594429440,121594429440,,0.406,-0.0324,
1517,1223,nVent Electric Plc,19.3,Low ESG Risk,Electrical Equipment,NYS,NVT,10310317056,10310317056,18.137426,1.259,0.18707001,-0.015
1518,1673,The Toro Co.,19.3,Low ESG Risk,Machinery,NYS,TTC,8480103424,8480103424,21.690289,0.691,0.2565,
1519,1395,"Cross Country Healthcare, Inc.",19.3,Low ESG Risk,Healthcare,NAS,CCRN,465544448,465544448,55.08,0.637,0.01868,
1520,3336,NS Solutions Corp.,19.3,Low ESG Risk,Software & Services,TKS,2327.T,655915155456,655915155456,25.641943,0.327,0.1141,0.338
1521,3242,GFT Technologies SE,19.3,Low ESG Risk,Software & Services,ETR,GFT.DE,558109120,558109120,11.459459,1.667,0.21133,0.025
1522,3576,"Corsair Gaming, Inc.",19.3,Low ESG Risk,Technology Hardware,NAS,CRSR,632166208,632166208,,1.576,-0.04427,
1523,3305,"Mitsubishi Research Institute, Inc.",19.3,Low ESG Risk,Software & Services,TKS,3636.T,64221646848,64221646848,12.392177,0.493,0.078439996,
1524,2896,"Marui Group Co., Ltd.",19.3,Low ESG Risk,Retailing,TKS,8252.T,471055171584,471055171584,17.730772,0.413,0.10781,0.443
1525,1447,Nipro Corp.,19.4,Low ESG Risk,Healthcare,TKS,8086.T,217896255488,217896255488,25.51079,0.036,0.04032,-0.359
1526,3377,"Roper Technologies, Inc.",19.4,Low ESG Risk,Software & Services,NAS,ROP,59322855424,59322855424,41.390427,1.022,0.082679994,-0.081
1527,3308,"Money Forward, Inc.",19.4,Low ESG Risk,Software & Services,TKS,3994.T,300543410176,300543410176,,1.243,-0.16740999,
1528,3387,"SHIFT, Inc.",19.4,Low ESG Risk,Software & Services,TKS,3697.T,208193323008,208193323008,37.423252,1.209,0.1863,-0.822
1529,1243,Baker Hughes Co.,19.4,Low ESG Risk,Energy Services,NAS,BKR,33704146944,33704146944,17.101522,1.366,0.13033,0.45
1530,905,Royal Caribbean Group,19.4,Low ESG Risk,Consumer Services,NYS,RCL,41254129664,41254129664,17.476553,2.621,0.5165,0.825
1531,1257,SLB NV,19.4,Low ESG Risk,Energy Services,NYS,SLB,57375735808,57375735808,13.205883,1.528,0.21972999,0.069
1532,3214,EHang Holdings Ltd.,19.4,Low ESG Risk,Software & Services,NAS,EH,741695040,741695040,,1.02,-0.71022004,
1533,1266,Asahi Group Holdings Ltd.,19.4,Low ESG Risk,Food Products,TKS,2502.T,2829791002624,2829791002624,16.207666,0.696,0.06802,0.146
1534,3235,"Fukui Computer Holdings, Inc.",19.4,Low ESG Risk,Software & Services,TKS,9790.T,53176614912,53176614912,13.9275465,0.575,0.16775998,
1535,677,TransUnion,19.4,Low ESG Risk,Commercial Services,NYS,TRU,18751893504,18751893504,,1.619,-0.03329,0.569
1536,3776,Strix Group Plc,19.4,Low ESG Risk,Technology Hardware,LON,KETL.L,191243504,191243504,1188.5714,0.59,0.40258,0.332
1537,1457,"PetIQ, Inc.",19.4,Low ESG Risk,Healthcare,NAS,PETQ,916896384,916896384,82.91892,1.737,0.05524,0.522
1538,2910,"NAFCO Co., Ltd.",19.4,Low ESG Risk,Retailing,TKS,2790.T,68199489536,68199489536,28.439035,0.48,0.01521,-0.366
1539,2823,Fielmann Group AG,19.4,Low ESG Risk,Retailing,ETR,FIE.DE,3792311296,3792311296,26.25,0.575,0.15131,0.368
1540,1878,"WOWOW, Inc.",19.4,Low ESG Risk,Media,TKS,4839.T,30016385024,30016385024,27.44138,0.258,0.025969999,1.448
1541,566,Enviri Corp.,19.4,Low ESG Risk,Commercial Services,NYS,NVRI,785094656,785094656,,2.2,-0.08843,
1542,2830,GameStop Corp.,19.4,Low ESG Risk,Retailing,NYS,GME,10335785984,10335785984,303.125,-0.146,0.01931,
1543,1862,"Toei Co., Ltd.",19.4,Low ESG Risk,Media,TKS,9605.T,274568626176,274568626176,19.88076,,,-0.038
1544,1627,Albany International Corp.,19.4,Low ESG Risk,Machinery,NYS,AIN,2661889536,2661889536,24.34,1.264,0.11623,-0.073
1545,3577,"CPI Card Group, Inc.",19.4,Low ESG Risk,Technology Hardware,NAS,PMTS,295243552,295243552,17.552631,1.152,,-0.073
1546,1762,"Fuji Media Holdings, Inc.",19.4,Low ESG Risk,Media,TKS,4676.T,369306566656,369306566656,9.690138,0.464,0.04617,0.456
1547,1761,"fuboTV, Inc.",19.4,Low ESG Risk,Media,NYS,FUBO,546699392,546699392,,1.8,-0.71555,
1548,3566,"Clearfield, Inc.",19.4,Low ESG Risk,Technology Hardware,NAS,CLFD,535914560,535914560,,1.345,-0.030450001,
1549,3697,"MicroVision, Inc.",19.5,Low ESG Risk,Technology Hardware,NAS,MVIS,210283088,210283088,,3.015,-0.97743,
1550,1873,"Vivid Seats, Inc.",19.5,Low ESG Risk,Media,NAS,SEAT,986313408,986313408,,1.281,0.09909,
1551,1776,"INTAGE HOLDINGS, Inc.",19.5,Low ESG Risk,Media,TKS,4326.T,58681147392,58681147392,27.292074,0.462,0.07771,
1552,3777,"Super Micro Computer, Inc.",19.5,Low ESG Risk,Technology Hardware,NAS,SMCI,24000552960,24000552960,20.401691,1.238,0.32469,0.61
1553,1694,"Accel Entertainment, Inc.",19.5,Low ESG Risk,Media,NYS,ACEL,924683392,924683392,19.631578,1.474,0.24351999,0.545
1554,1864,TV Asahi Holdings Corp.,19.5,Low ESG Risk,Media,TKS,9409.T,201606135808,201606135808,11.049847,0.403,0.04422,0.216
1555,1462,"Schrödinger, Inc.",19.5,Low ESG Risk,Healthcare,NAS,SDGR,1461753600,1461753600,,1.504,-0.37129003,
1556,3515,3D Systems Corp.,19.5,Low ESG Risk,Technology Hardware,NYS,DDD,272490944,272490944,,1.655,-0.63453996,
1557,1429,"Intuitive Surgical, Inc.",19.5,Low ESG Risk,Healthcare,NAS,ISRG,170353147904,170353147904,82.65345,1.395,0.15767999,0.237
1558,114,Visteon Corp.,19.5,Low ESG Risk,Auto Components,NAS,VC,2650814464,2650814464,4.9958377,1.455,0.56984,2.629
1559,1379,Bausch + Lomb Corp.,19.5,Low ESG Risk,Healthcare,NYS,BLCO,5554820608,5554820608,,0.461,-0.06495,
1560,2326,"Global Medical REIT, Inc.",19.5,Low ESG Risk,Real Estate,NYS,GMRE,594272576,594272576,inf,1.273,0.00942,
1561,195,Amalgamated Financial Corp.,19.5,Low ESG Risk,Banks,NAS,AMAL,937694144,937694144,9.503105,0.924,0.16856001,0.243
1562,2378,"Ichigo, Inc.",19.5,Low ESG Risk,Real Estate,TKS,2337.T,155344093184,155344093184,11.153,0.64,0.12717,1.543
1563,3245,"Global Payments, Inc.",19.5,Low ESG Risk,Software & Services,NYS,GPN,27988068352,27988068352,20.183487,0.991,0.06343,0.4
1564,1924,Bruker Corp.,19.5,Low ESG Risk,Pharmaceuticals,NAS,BRKR,9593837568,9593837568,26.514643,1.18,0.22863,-0.871
1565,1085,"Franklin Resources, Inc.",19.5,Low ESG Risk,Diversified Financials,NYS,BEN,10224610304,10224610304,12.142857,1.408,0.07579,-0.273
1566,3993,"TSI Holdings Co., Ltd.",19.5,Low ESG Risk,Textiles & Apparel,TKS,3608.T,68985978880,68985978880,21.006666,0.101,0.03403,-0.693
1567,861,Flutter Entertainment Plc,19.6,Low ESG Risk,Consumer Services,LON,FLTR.L,29931704320,29931704320,,1.232,-0.08562,2.919
1568,669,"Stagwell, Inc.",19.6,Low ESG Risk,Commercial Services,NAS,STGW,1754124032,1754124032,,1.601,0.058520004,
1569,4060,"Yuasa Trading Co., Ltd.",19.6,Low ESG Risk,Traders & Distributors,TKS,8074.T,107548164096,107548164096,11.043289,0.443,0.09927,
1570,2767,"Bic Camera, Inc.",19.6,Low ESG Risk,Retailing,TKS,3048.T,268243779584,268243779584,30.245125,0.311,0.06278,11.161
1571,4032,"Herc Holdings, Inc.",19.6,Low ESG Risk,Traders & Distributors,NYS,HRI,3753482240,3753482240,11.099077,2.07,0.27516,-0.075
1572,3371,"Qualys, Inc.",19.6,Low ESG Risk,Software & Services,NAS,QLYS,4450449920,4450449920,26.747787,0.463,0.48413,0.232
1573,1073,"Donnelley Financial Solutions, Inc.",19.6,Low ESG Risk,Diversified Financials,NYS,DFIN,1903436160,1903436160,18.785099,1.36,0.25957,0.185
1574,2352,"Heiwa Real Estate Co., Ltd.",19.6,Low ESG Risk,Real Estate,TKS,8803.T,133896421376,133896421376,25.544174,0.391,0.04679,-0.572
1575,3448,"XP, Inc.",19.6,Low ESG Risk,Software & Services,NAS,XP,9753616384,9753616384,13.284672,1.662,0.22253999,0.104
1576,4026,"Core & Main, Inc.",19.6,Low ESG Risk,Traders & Distributors,NYS,CNM,7707340288,7707340288,18.24762,1.04,0.23443002,-0.066
1577,3078,"Onto Innovation, Inc.",19.6,Low ESG Risk,Semiconductors,NYS,ONTO,8920160256,8920160256,53.919407,1.366,0.09517,1.024
1578,3961,On Holding AG,19.6,Low ESG Risk,Textiles & Apparel,NYS,ONON,14200523776,14200523776,79.21429,2.24,0.13651,8.22
1579,2850,"HONEYS Holdings Co., Ltd.",19.6,Low ESG Risk,Retailing,TKS,2792.T,44555976704,44555976704,9.139232,0.52,0.14341,0.528
1580,3188,"Coursera, Inc.",19.6,Low ESG Risk,Software & Services,NYS,COUR,1186284928,1186284928,,1.43,-0.15958,
1581,3537,AudioCodes Ltd.,19.6,Low ESG Risk,Technology Hardware,NAS,AUDC,289349440,289349440,21.409092,0.873,0.07334,3.0
1582,1789,Liberty Media Corp.,19.6,Low ESG Risk,Media,NAS,FWONK,18575515648,18575515648,70.50467,1.114,0.04132,-0.756
1583,2755,ATRenew Inc.,19.6,Low ESG Risk,Retailing,NYS,RERE,529867808,529867808,,-0.19,-0.03901,
1584,80,"Niterra Co., Ltd.",19.6,Low ESG Risk,Auto Components,TKS,5334.T,812999573504,812999573504,9.319712,0.405,0.13829,0.181
1585,444,"Dow, Inc.",19.6,Low ESG Risk,Chemicals,NYS,DOW,35957248000,35957248000,31.666666,1.213,0.062480003,-0.089
1586,2547,"Postal Realty Trust, Inc.",19.6,Low ESG Risk,Real Estate,NYS,PSTL,419693024,419693024,160.55554,0.667,0.01413,-0.459
1587,1745,"Daiichikosho Co., Ltd.",19.6,Low ESG Risk,Media,TKS,7458.T,176142663680,176142663680,14.25708,0.545,0.117419995,0.006
1588,4324,Encavis AG,19.6,Low ESG Risk,Utilities,ETR,ECV.DE,2750908416,2750908416,141.75,0.806,0.02024,-0.583
1589,1275,"Darling Ingredients, Inc.",19.6,Low ESG Risk,Food Products,NYS,DAR,5604005888,5604005888,15.388647,1.246,0.084130004,-0.684
1590,1025,"Affiliated Managers Group, Inc.",19.6,Low ESG Risk,Diversified Financials,NYS,AMG,4927955968,4927955968,9.621071,1.198,0.18146,-0.306
1591,3231,Flywire Corp.,19.6,Low ESG Risk,Software & Services,NAS,FLYW,2160786688,2160786688,,0.981,-0.01263,
1592,3232,"Forrester Research, Inc.",19.6,Low ESG Risk,Software & Services,NAS,FORR,339077408,339077408,222.37502,0.873,0.00614,0.192
1593,3420,"TIS, Inc. (Japan)",19.7,Low ESG Risk,Software & Services,TKS,3626.T,822769680384,822769680384,17.123123,0.308,0.16166,0.089
1594,2769,"Big Lots, Inc.",19.7,Low ESG Risk,Retailing,NYS,BIG,14746018,14746018,,2.228,-1.51972,
1595,3430,Unisys Corp.,19.7,Low ESG Risk,Software & Services,NYS,UIS,368864896,368864896,,0.781,,
1596,2282,ESCON JAPAN REIT Investment Corp.,19.7,Low ESG Risk,Real Estate,TKS,2971.T,40828170240,40828170240,17.939219,0.463,0.05746,
1597,3381,"Samsara, Inc.",19.7,Low ESG Risk,Software & Services,NYS,IOT,25414189056,25414189056,,1.499,-0.27858,
1598,2951,"Savers Value Village, Inc.",19.7,Low ESG Risk,Retailing,NYS,SVV,1407775744,1407775744,38.086956,,0.18435,-0.75
1599,1387,Cerus Corp.,19.7,Low ESG Risk,Healthcare,NAS,CERS,374299936,374299936,,1.194,-0.47338,
1600,2143,Apartment Investment & Management Co.,19.7,Low ESG Risk,Real Estate,NYS,AIV,1239078656,1239078656,,1.512,-0.34917998,
1601,1630,Brunswick Corp.,19.7,Low ESG Risk,Machinery,NYS,BC,5010455040,5010455040,14.550001,1.51,0.17405,-0.222
1602,689,WillScot Mobile Mini Holdings Corp.,19.7,Low ESG Risk,Commercial Services,NAS,WSC,6881806336,6881806336,38.03125,1.357,0.14185001,
1603,2948,"Ryohin Keikaku Co., Ltd.",19.7,Low ESG Risk,Retailing,TKS,7453.T,715622645760,715622645760,19.267801,0.667,0.13071,0.562
1604,2720,DCC Plc,19.7,Low ESG Risk,Refiners & Pipelines,LON,DCC.L,5082242048,5082242048,1557.5758,0.744,0.10912,-0.015
1605,2781,Card Factory Plc,19.7,Low ESG Risk,Retailing,LON,CARD.L,444939520,444939520,914.2857,2.061,0.16951999,-0.073
1606,3443,Wix.com Ltd.,19.7,Low ESG Risk,Software & Services,NAS,WIX,8574129152,8574129152,124.12698,1.474,,0.214
1607,652,"S-Pool, Inc.",19.7,Low ESG Risk,Commercial Services,TKS,2471.T,28204285952,28204285952,33.967648,0.807,0.17024,-0.43
1608,3295,"Liquidity Services, Inc.",19.7,Low ESG Risk,Software & Services,NAS,LQDT,656751936,656751936,34.69355,1.378,0.121400006,-0.095
1609,1248,"Dril-Quip, Inc.",19.7,Low ESG Risk,Energy Services,NYS,DRQ,530908384,530908384,,0.842,-0.031159999,
1610,1803,Next 15 Group Plc,19.7,Low ESG Risk,Media,LON,NFG.L,459686048,459686048,911.0,1.506,0.39868,2.534
1611,4166,"Yamato Holdings Co., Ltd.",19.7,Low ESG Risk,Transportation,TKS,9064.T,564491911168,564491911168,21.051945,0.328,0.04719,
1612,870,Greggs Plc,19.7,Low ESG Risk,Consumer Services,LON,GRG.L,3200679168,3200679168,2353.7312,1.427,0.28742,-0.088
1613,460,LyondellBasell Industries NV,19.7,Low ESG Risk,Chemicals,NYS,LYB,30811934720,30811934720,13.33052,1.082,0.17465,0.293
1614,410,"Armstrong World Industries, Inc.",19.7,Low ESG Risk,Building Products,NYS,AWI,5273290752,5273290752,22.06033,1.134,0.39183998,0.119
1615,3149,Bechtle AG,19.7,Low ESG Risk,Software & Services,ETR,BC8.DE,4596480000,4596480000,17.623188,0.899,0.1552,-0.095
1616,528,Acacia Research Corp.,19.7,Low ESG Risk,Commercial Services,NAS,ACTG,471762496,471762496,6.2666664,0.52,0.14303,
1617,1513,Landsea Homes Corp.,19.7,Low ESG Risk,Homebuilders,NAS,LSEA,426235936,426235936,18.650793,1.108,0.03847,-0.336
1618,1329,"NIHON CHOUZAI Co., Ltd.",19.7,Low ESG Risk,Food Retailers,TKS,3341.T,37612081152,37612081152,21.443193,0.104,0.03061,
1619,1777,"iQIYI, Inc.",19.7,Low ESG Risk,Media,NAS,IQ,1986502272,1986502272,8.28,0.052,0.14310999,-0.8
1620,3178,Clarivate Plc,19.7,Low ESG Risk,Software & Services,NYS,CLVT,4815537664,4815537664,,1.174,-0.19308001,
1621,422,"Lennox International, Inc.",19.7,Low ESG Risk,Building Products,NYS,LII,19779420160,19779420160,30.802996,1.078,2.01594,0.126
1622,380,"Sumitomo Mitsui Trust Holdings, Inc.",19.8,Low ESG Risk,Banks,TKS,8309.T,2531556589568,2531556589568,23.25519,0.48,0.0366,0.833
1623,1595,Progressive Corp.,19.8,Low ESG Risk,Insurance,NYS,PGR,147217399808,147217399808,21.497862,0.353,0.34451,3.351
1624,1962,"Moderna, Inc.",19.8,Low ESG Risk,Pharmaceuticals,NAS,MRNA,29448577024,29448577024,,1.671,-0.40941003,
1625,3655,"Intevac, Inc.",19.8,Low ESG Risk,Technology Hardware,NAS,IVAC,91580360,91580360,,0.802,-0.082650006,
