,company_name,company_esg_score,company_esg_score_group,industry,stock_exchange,stock_ticker_symbol,market_capital,market_capital_euro,trailing_pe,beta,return_on_equity,earnings_growth,company_esg_score_scale,market_capital_scale,score
1396,Daimler Truck Holding AG,18.7,Low ESG Risk,Machinery,ETR,DTG.DE,24730103808.0,24730103808.0,6.8344364,1.178,0.17694001,-0.17,0.9161290322580644,0.0015496191271633158,0.23019447240988858
1397,"Quantum-Si, Inc.",18.7,Low ESG Risk,Pharmaceuticals,NAS,QSI,135228704.0,135228704.0,,2.907,-0.32576,,0.9161290322580644,8.269764235748661e-06,0.2290384603876929
1398,Johnson Matthey Plc,18.8,Low ESG Risk,Chemicals,LON,JMAT.L,2813676544.0,2813676544.0,2732.7588,0.95,0.043909997,-0.624,0.9225806451612903,0.00017612684236123548,0.2307772564220935
1399,"Mitek Systems, Inc.",18.8,Low ESG Risk,Software & Services,NAS,MITK,383029504.0,383029504.0,,1.079,-0.0323,,0.9225806451612903,2.3799324910396013e-05,0.2306630107840054
1400,"Adastria Co., Ltd.",18.8,Low ESG Risk,Retailing,TKS,2685.T,158626299904.0,158626299904.0,11.795235,0.408,0.19347,-0.012,0.9225806451612903,0.009940831348339806,0.23810078480157745
1401,"National Health Investors, Inc.",18.8,Low ESG Risk,Real Estate,NYS,NHI,3587652864.0,3587652864.0,28.08163,1.063,0.09897,-0.141,0.9225806451612903,0.00022463157770583595,0.23081363497360197
1402,"Dollar Tree, Inc.",18.8,Low ESG Risk,Retailing,NAS,DLTR,14494759936.0,14494759936.0,,0.872,-0.12983,-0.323,0.9225806451612903,0.0009081748958044829,0.23132629246217595
1403,MIRAI Corp.,18.8,Low ESG Risk,Real Estate,TKS,3476.T,82878267392.0,82878267392.0,18.053617,0.483,0.05233,,0.9225806451612903,0.0051937374451713585,0.23454046437420112
1404,"PROS Holdings, Inc.",18.8,Low ESG Risk,Software & Services,NYS,PRO,821861696.0,821861696.0,,1.206,,,0.9225806451612903,5.1300733911708736e-05,0.23068363684075638
1405,"United Parcel Service, Inc.",18.8,Low ESG Risk,Transportation,NYS,UPS,110395777024.0,110395777024.0,21.02447,0.977,0.28331,-0.32,0.9225806451612903,0.006918246952183995,0.23583384650446057
1406,DWS Group GmbH & Co. KGaA,18.8,Low ESG Risk,Diversified Financials,ETR,DWS.DE,6888225792.0,6888225792.0,11.882353,1.401,0.07942,0.125,0.9225806451612903,0.0004314769452206884,0.2309687689992381
1407,Bijou Brigitte modische Accessoires AG,18.8,Low ESG Risk,Textiles & Apparel,ETR,BIJ.DE,258291712.0,258291712.0,10.718849,0.846,0.09761,-0.326,0.9225806451612903,1.5982065606610307e-05,0.23065714783952754
1408,Exelon Corp.,18.8,Low ESG Risk,Utilities,NAS,EXC,38749364224.0,38749364224.0,16.004131,0.601,0.09455,0.316,0.9225806451612903,0.0024281996452405526,0.232466311024253
1409,"One REIT, Inc.",18.8,Low ESG Risk,Real Estate,TKS,3290.T,65237725184.0,65237725184.0,17.985985,0.576,0.05933,-0.022,0.9225806451612903,0.004088212884504834,0.2337113209537012
1410,"FTI Consulting, Inc.",18.8,Low ESG Risk,Commercial Services,NYS,FCN,7823448576.0,7823448576.0,23.660152,0.095,0.16674,0.337,0.9225806451612903,0.0004900869213323095,0.23101272648132182
1411,Jamf Holding Corp.,18.8,Low ESG Risk,Software & Services,NAS,JAMF,2236270336.0,2236270336.0,,0.42,-0.12776,,0.9225806451612903,0.00013994106434496578,0.2307501170885813
1412,"Verizon Communications, Inc.",18.8,Low ESG Risk,Telecommunication Services,NYS,VZ,179872792576.0,179872792576.0,16.06391,0.407,0.120950006,-0.009,0.9225806451612903,0.011272339144413402,0.23909941564863263
1413,Gilat Satellite Networks Ltd.,18.8,Low ESG Risk,Technology Hardware,NAS,GILT,251159904.0,251159904.0,12.585715,0.565,0.07388,-0.714,0.9225806451612903,1.5535118522275086e-05,0.23065681262921428
1414,MJ Gleeson Plc,18.8,Low ESG Risk,Homebuilders,LON,GLE.L,332777376.0,332777376.0,1965.5173,1.141,0.06003,-0.563,0.9225806451612903,2.065004746332504e-05,0.23066064882592008
1415,"Nifco, Inc.",18.8,Low ESG Risk,Auto Components,TKS,7988.T,348938403840.0,348938403840.0,20.450216,0.961,0.075890005,-0.088,0.9225806451612903,0.021867602227182426,0.2470458629607094
1416,"Hoshino Resorts REIT, Inc.",18.8,Low ESG Risk,Real Estate,TKS,3287.T,140893077504.0,140893077504.0,27.136047,0.624,0.037019998,,0.9225806451612903,0.008829498563224441,0.23726728521274093
1417,"Toast, Inc.",18.8,Low ESG Risk,Software & Services,NYS,TOST,13274440704.0,13274440704.0,,1.751,-0.115159996,,0.9225806451612903,0.0008316980581357463,0.23126893483392438
1418,Ares Management Corp.,18.8,Low ESG Risk,Diversified Financials,NYS,ARES,43844059136.0,43844059136.0,72.206184,1.235,0.20433001,-0.423,0.9225806451612903,0.002747481801531901,0.23270577264147152
1419,"Waste Management, Inc.",18.8,Low ESG Risk,Commercial Services,NYS,WM,83658129408.0,83658129408.0,33.141495,0.753,0.35022998,0.119,0.9225806451612903,0.005242611034341873,0.234577119566079
1420,Lanxess AG,18.8,Low ESG Risk,Chemicals,ETR,LXS.DE,2106849792.0,2106849792.0,,1.621,-0.16136,,0.9225806451612903,0.00013183033915524134,0.23074403404468902
1421,"Cummins, Inc.",18.8,Low ESG Risk,Machinery,NYS,CMI,40677216256.0,40677216256.0,21.261461,0.975,0.1894,0.042,0.9225806451612903,0.0025490172338144645,0.23255692421568344
1422,"The Hackett Group, Inc.",18.8,Low ESG Risk,Software & Services,NAS,HCKT,700308608.0,700308608.0,20.42742,0.915,0.39687002,-0.031,0.9225806451612903,4.368305852370858e-05,0.23067792358421538
1423,NextEnergy Solar Fund Ltd.,18.8,Low ESG Risk,Utilities,LON,NESF.L,471902976.0,471902976.0,8040.0005,,,,0.9225806451612903,2.936898399055464e-05,0.2306671880283155
1424,Peakstone Realty Trust,18.8,Low ESG Risk,Real Estate,NYS,PKST,494345760.0,494345760.0,,,-0.124230005,,0.9225806451612903,3.0775462806748954e-05,0.23066824288742765
1425,Plus500 Ltd.,18.8,Low ESG Risk,Diversified Financials,LON,PLUS.L,1938640896.0,1938640896.0,1002.33466,0.198,0.39308,0.165,0.9225806451612903,0.00012128876601888565,0.23073612786483674
1426,"Digital Holdings, Inc.",18.8,Low ESG Risk,Media,TKS,2389.T,16691664896.0,16691664896.0,7.973311,0.929,0.0686,,0.9225806451612903,0.0010458539060124955,0.23142955171983196
1427,"Dropbox, Inc.",18.8,Low ESG Risk,Software & Services,NAS,DBX,7330821632.0,7330821632.0,13.453487,0.608,,1.687,0.9225806451612903,0.00045921422028851106,0.23098957195553896
1428,"Wolverine World Wide, Inc.",18.9,Low ESG Risk,Textiles & Apparel,NYS,WWW,1128149504.0,1128149504.0,,1.772,-0.25011998,-0.425,0.9290322580645161,7.049564812603225e-05,0.23231093625222354
1429,"ViaSat, Inc.",18.9,Low ESG Risk,Technology Hardware,NAS,VSAT,2040630656.0,2040630656.0,,1.356,-0.17938,,0.9290322580645161,0.00012768041675654558,0.23235382482869643
1430,"Interface, Inc.",18.9,Low ESG Risk,Building Products,NAS,TILE,1027318272.0,1027318272.0,15.592921,1.978,0.15829,0.414,0.9290322580645161,6.417660179832288e-05,0.23230619696747776
1431,"Belden, Inc.",18.9,Low ESG Risk,Technology Hardware,NYS,BDC,4058514944.0,4058514944.0,21.116772,1.065,0.16549999,-0.256,0.9290322580645161,0.0002541402848639672,0.23244866972977699
1432,"Hubbell, Inc.",18.9,Low ESG Risk,Electrical Equipment,NYS,HUBB,20297822208.0,20297822208.0,27.926144,0.898,0.25931,0.031,0.9290322580645161,0.0012718501044873477,0.23321195209449452
1433,"ADTRAN Holdings, Inc.",18.9,Low ESG Risk,Technology Hardware,NAS,ADTN,398536992.0,398536992.0,,1.191,-0.58409,,0.9290322580645161,2.4771171957731475e-05,0.2322766428950973
1434,"Reinsurance Group of America, Inc.",18.9,Low ESG Risk,Insurance,NYS,RGA,14014497792.0,14014497792.0,16.547434,0.912,0.097629994,-0.007,0.9290322580645161,0.0008780770910153771,0.23291662233439056
1435,Broadcom Inc.,18.9,Low ESG Risk,Semiconductors,NAS,AVGO,655500181504.0,655500181504.0,114.48781,1.183,0.12509,1.881,0.9290322580645161,0.04107968599269424,0.2630678290106497
1436,Regional Management Corp.,18.9,Low ESG Risk,Diversified Financials,NYS,RM,316651616.0,316651616.0,12.275591,1.517,0.07472,0.365,0.9290322580645161,1.9639453597829846e-05,0.2322727941063274
1437,"Urban Outfitters, Inc.",18.9,Low ESG Risk,Retailing,NAS,URBN,3271550208.0,3271550208.0,10.844036,1.493,0.14732,0.127,0.9290322580645161,0.00020482157154052421,0.2324116806947844
1438,HelloFresh SE,18.9,Low ESG Risk,Food Retailers,ETR,HFG.DE,1167009280.0,1167009280.0,,0.028,-0.09821,-0.87,0.9290322580645161,7.293097218146388e-05,0.2323127627452651
1439,Nitto Kogyo Corp.,18.9,Low ESG Risk,Electrical Equipment,TKS,6651.T,118153199616.0,118153199616.0,10.706675,0.238,0.10408,1.678,0.9290322580645161,0.007404401011498348,0.23781136527475277
1440,"Square Enix Holdings Co., Ltd.",18.9,Low ESG Risk,Software & Services,TKS,9684.T,664141692928.0,664141692928.0,34.482975,0.426,0.06063,0.685,0.9290322580645161,0.04162124548717394,0.26347399863150944
1441,Ultimate Products PLC,18.9,Low ESG Risk,Consumer Durables,LON,ULTP.L,119454936.0,119454936.0,992.8571,1.387,0.26669002,-0.024,0.9290322580645161,7.281229544884828e-06,0.23226352543828768
1442,"Avanos Medical, Inc.",18.9,Low ESG Risk,Healthcare,NYS,AVNS,1098640640.0,1098640640.0,159.4,0.908,0.0057,,0.9290322580645161,6.864634136863713e-05,0.2323095492721555
1443,"Laureate Education, Inc.",18.9,Low ESG Risk,Consumer Services,NAS,LAUR,2228697088.0,2228697088.0,11.4140625,0.869,0.21229,1.349,0.9290322580645161,0.00013946645242151698,0.23236266435544514
1444,"Energizer Holdings, Inc.",18.9,Low ESG Risk,Consumer Durables,NYS,ENR,2099317888.0,2099317888.0,208.85715,1.034,0.07027,,0.9290322580645161,0.00013135831824100854,0.23235658325480976
1445,"Shoe Carnival, Inc.",18.9,Low ESG Risk,Retailing,NAS,SCVL,1103252224.0,1103252224.0,14.397163,1.525,0.13158,0.155,0.9290322580645161,6.893534718917617e-05,0.2323097660265209
1446,"Ironwood Pharmaceuticals, Inc.",18.9,Low ESG Risk,Pharmaceuticals,NAS,IRWD,792305472.0,792305472.0,62.0,0.489,,,0.9290322580645161,4.944845912518073e-05,0.2322951508604729
1447,Entravision Communications Corp.,18.9,Low ESG Risk,Media,NYS,EVC,174574992.0,174574992.0,,1.003,-0.022160001,,0.9290322580645161,1.0735577771532843e-05,0.23226611619945767
1448,Adaptive Biotechnologies Corp.,18.9,Low ESG Risk,Pharmaceuticals,NAS,ADPT,628230784.0,628230784.0,,1.433,-0.67014,,0.9290322580645161,3.91659748778747e-05,0.23228743899728743
1449,"Sonic Automotive, Inc.",18.9,Low ESG Risk,Retailing,NYS,SAH,1957134720.0,1957134720.0,10.602589,1.618,0.20896,0.815,0.9290322580645161,0.0001224477653518751,0.2323499003401429
1450,"Orion Office REIT, Inc.",19.0,Low ESG Risk,Real Estate,NYS,ONL,218196432.0,218196432.0,,0.989,-0.10568,,0.935483870967742,1.3469313091174624e-05,0.23388106972675388
1451,"DigitalBridge Group, Inc.",19.0,Low ESG Risk,Real Estate,NYS,DBRG,2081224192.0,2081224192.0,4.2671757,1.977,0.18673,,0.935483870967742,0.00013022439474334177,0.233968636037993
1452,"Capcom Co., Ltd.",19.0,Low ESG Risk,Software & Services,TKS,9697.T,1356347998208.0,1356347998208.0,38.611378,0.256,,-0.451,0.935483870967742,0.08500149210953846,0.29762208682408936
1453,"GoPro, Inc.",19.0,Low ESG Risk,Consumer Durables,NAS,GPRO,192439792.0,192439792.0,,1.55,-1.05061,,0.935483870967742,1.1855156463532385e-05,0.23387985910928316
1454,"Verint Systems, Inc.",19.0,Low ESG Risk,Software & Services,NAS,VRNT,1600361984.0,1600361984.0,39.10606,1.205,0.049569998,,0.935483870967742,0.00010008898422295241,0.2339460344801027
1455,"Humana, Inc.",19.0,Low ESG Risk,Healthcare,NYS,HUM,41389391872.0,41389391872.0,24.191416,0.509,0.10155,-0.265,0.935483870967742,0.002593648947835066,0.2358162044528118
1456,"Cargurus, Inc.",19.0,Low ESG Risk,Commercial Services,NAS,CARG,2811636992.0,2811636992.0,,1.565,-0.08632,,0.935483870967742,0.00017599902458771298,0.2340029670103763
1457,Nemetschek SE,19.0,Low ESG Risk,Software & Services,ETR,NEM.DE,10129349632.0,10129349632.0,57.32026,0.852,0.23604,0.286,0.935483870967742,0.0006345966660905403,0.23434691524150342
1458,ZIM Integrated Shipping Services Ltd.,19.0,Low ESG Risk,Transportation,NYS,ZIM,1962989952.0,1962989952.0,,1.736,-0.50401,,0.935483870967742,0.00012281471001310355,0.23396307877444533
1459,Star Bulk Carriers Corp.,19.0,Low ESG Risk,Transportation,NAS,SBLK,2339876096.0,2339876096.0,7.5888886,0.979,0.11873999,1.163,0.935483870967742,0.00014643398904965984,0.23398079323372276
1460,"Avex, Inc.",19.0,Low ESG Risk,Media,TKS,7860.T,64937766912.0,64937766912.0,588.11475,,0.0057800002,-0.323,0.935483870967742,0.004069414639362419,0.23692302872145732
1461,NEXUS AG,19.0,Low ESG Risk,Healthcare,ETR,NXU.DE,861842880.0,861842880.0,33.716217,0.854,0.10028,0.126,0.935483870967742,5.3806336083986785e-05,0.23391132249399849
1462,Tronox Holdings Plc,19.0,Low ESG Risk,Chemicals,NYS,TROX,1918727936.0,1918727936.0,,1.624,0.0239,,0.935483870967742,0.00012004083009401444,0.233960998364506
1463,The Bank of New York Mellon Corp.,19.0,Low ESG Risk,Diversified Financials,NYS,BK,49974517760.0,49974517760.0,16.12381,1.067,0.08343001,0.16,0.935483870967742,0.0031316747870461653,0.23621972383222012
1464,"Monolithic Power Systems, Inc.",19.0,Low ESG Risk,Semiconductors,NAS,MPWR,40757161984.0,40757161984.0,99.64362,1.12,0.20371,0.005,0.935483870967742,0.002554027395337974,0.23578648828843898
1465,VOXX International Corp.,19.0,Low ESG Risk,Retailing,NAS,VOXX,130821960.0,130821960.0,,1.248,-0.16359,,0.935483870967742,7.993595642565596e-06,0.23387696293866742
1466,"Illumina, Inc.",19.0,Low ESG Risk,Pharmaceuticals,NAS,ILMN,19520622592.0,19520622592.0,,1.148,-0.76185995,,0.935483870967742,0.0012231433666843035,0.23478832526694873
1467,"PagerDuty, Inc.",19.0,Low ESG Risk,Software & Services,NYS,PD,1653642368.0,1653642368.0,,1.063,-0.313,,0.935483870967742,0.00010342804106254499,0.23394853877273242
1468,Amphenol Corp.,19.0,Low ESG Risk,Technology Hardware,NYS,APH,73136537600.0,73136537600.0,36.14881,1.246,0.25456,0.108,0.935483870967742,0.004583227778209494,0.2373083885755926
1469,James Fisher & Sons Plc,19.0,Low ESG Risk,Transportation,LON,FSJ.L,176349248.0,176349248.0,,0.64,-0.27746,,0.935483870967742,1.08467695683485e-05,0.23387910281911176
1470,"MSC Industrial Direct Co., Inc.",19.0,Low ESG Risk,Traders & Distributors,NYS,MSM,4417441280.0,4417441280.0,15.31323,0.815,0.19847,-0.249,0.935483870967742,0.0002766340311014324,0.23407844326526156
1471,Tri Chemical Laboratories Inc.,19.0,Low ESG Risk,Semiconductors,TKS,4369.T,104314724352.0,104314724352.0,34.243652,1.119,0.110360004,1.644,0.935483870967742,0.006537150214661152,0.23877383040293138
1472,FedEx Corp.,19.0,Low ESG Risk,Transportation,NYS,FDX,69398020096.0,69398020096.0,16.461359,1.185,0.16139,-0.133,0.935483870967742,0.004348936628174469,0.23713267021306636
1473,"Yamaichi Electronics Co., Ltd.",19.0,Low ESG Risk,Semiconductors,TKS,6941.T,50068746240.0,50068746240.0,24.450195,0.616,0.12503,8.288,0.935483870967742,0.003137580041982549,0.2362241527734224
1474,"Sportsman's Warehouse Holdings, Inc.",19.1,Low ESG Risk,Retailing,NAS,SPWH,92728584.0,92728584.0,,0.656,-0.13201,,0.9419354838709679,5.606301518034299e-06,0.2354880756938805
1475,KONAMI Group Corp.,19.1,Low ESG Risk,Software & Services,TKS,9766.T,1828677484544.0,1828677484544.0,27.396982,0.794,0.15669,0.433,0.9419354838709679,0.11460216093901733,0.32143549167200497
1476,UNITED ARROWS LTD.,19.1,Low ESG Risk,Retailing,TKS,7606.T,61208150016.0,61208150016.0,12.618046,0.481,0.14052,0.007,0.9419354838709679,0.0038356812862835672,0.23836063193245466
1477,"Veeco Instruments, Inc.",19.1,Low ESG Risk,Semiconductors,NAS,VECO,1804053120.0,1804053120.0,20.764706,1.164,0.12505001,,0.9419354838709679,0.00011285421280736315,0.23556851162734752
1478,"MRC Global, Inc.",19.1,Low ESG Risk,Traders & Distributors,NYS,MRC,1005790656.0,1005790656.0,12.553192,1.976,0.1259,0.333,0.9419354838709679,6.28274761342713e-05,0.2355309915748427
1479,Marten Transport Ltd.,19.1,Low ESG Risk,Transportation,NAS,MRTN,1385683328.0,1385683328.0,32.11321,0.783,0.057779998,-0.64,0.9419354838709679,8.663517287971323e-05,0.23554884734740178
1480,"Fuji Electric Co., Ltd.",19.1,Low ESG Risk,Electrical Equipment,TKS,6504.T,1096505819136.0,1096505819136.0,14.42991,0.838,0.12946999,-0.067,0.9419354838709679,0.06871730381905995,0.28702184883203696
1481,"Nagase & Co., Ltd.",19.1,Low ESG Risk,Traders & Distributors,TKS,8012.T,346113867776.0,346113867776.0,13.956094,0.405,0.064770006,0.747,0.9419354838709679,0.021690589868127823,0.25175181336883784
1482,"CRA International, Inc.",19.1,Low ESG Risk,Commercial Services,NAS,CRAI,1084753664.0,1084753664.0,27.92321,1.14,0.20421,-0.299,0.9419354838709679,6.777605105327345e-05,0.23553470300603194
1483,Glaukos Corp.,19.1,Low ESG Risk,Healthcare,NYS,GKOS,7110594560.0,7110594560.0,,1.033,-0.27489,,0.9419354838709679,0.0004454126922998043,0.23581793048696684
1484,"Kennametal, Inc.",19.1,Low ESG Risk,Machinery,NYS,KMT,1899221376.0,1899221376.0,17.79562,1.643,0.08732,0.046,0.9419354838709679,0.00011881836306778349,0.23557298474004282
1485,"Funai Soken Holdings, Inc.",19.1,Low ESG Risk,Commercial Services,TKS,9757.T,106214211584.0,106214211584.0,18.72165,0.512,0.22412,0.423,0.9419354838709679,0.006656190194435479,0.2404760136135686
1486,"Nutanix, Inc.",19.1,Low ESG Risk,Software & Services,NAS,NTNX,14835456000.0,14835456000.0,,1.187,,,0.9419354838709679,0.000929526159389998,0.2361810155872845
1487,TV TOKYO Holdings Corp.,19.1,Low ESG Risk,Media,TKS,9413.T,104440676352.0,104440676352.0,15.619968,0.09,0.06042,-0.521,0.9419354838709679,0.006545043567814545,0.24039265364360288
1488,Cambium Networks Corp.,19.1,Low ESG Risk,Technology Hardware,NAS,CMBM,47396496.0,47396496.0,,0.932,-1.1184,,0.9419354838709679,2.765360685299082e-06,0.23548594498825595
1489,Henry Boot Plc,19.2,Low ESG Risk,Homebuilders,LON,BOOT.L,293977184.0,293977184.0,1157.8948,0.798,0.07097,5.133,0.9483870967741934,1.8218457509410576e-05,0.23711043803668042
1490,"Gartner, Inc.",19.2,Low ESG Risk,Commercial Services,NYS,IT,37977235456.0,37977235456.0,46.936188,1.323,1.34407,0.181,0.9483870967741934,0.002379810695118936,0.23888163221488756
1491,Big 5 Sporting Goods Corp.,19.2,Low ESG Risk,Retailing,NAS,BGFV,44055268.0,44055268.0,,2.31,-0.1046,,0.9483870967741934,2.5559674833649857e-06,0.23709869116916088
1492,S4 Capital Plc,19.2,Low ESG Risk,Media,LON,SFOR.L,293770624.0,293770624.0,,1.056,-0.00699,,0.9483870967741934,1.8205512490456017e-05,0.2371104283279162
1493,"Japan Exchange Group, Inc.",19.2,Low ESG Risk,Diversified Financials,TKS,8697.T,1742544568320.0,1742544568320.0,29.585693,0.411,0.18765,-0.111,0.9483870967741934,0.10920425121239447,0.3189999626028442
1494,Kyocera Corp.,19.2,Low ESG Risk,Technology Hardware,TKS,6971.T,2437663162368.0,2437663162368.0,24.15486,0.185,0.032449998,-0.008,0.9483870967741934,0.15276700961488537,0.35167203140471237
1495,NXP Semiconductors NV,19.2,Low ESG Risk,Semiconductors,NAS,NXPI,58741428224.0,58741428224.0,21.611998,1.497,0.31456,-0.049,0.9483870967741934,0.00368109298093371,0.23985759392924863
1496,"Reliance, Inc.",19.2,Low ESG Risk,Traders & Distributors,NYS,RS,14984571904.0,14984571904.0,13.889341,0.849,0.14962,-0.28,0.9483870967741934,0.0009388711836139832,0.23780092758125884
1497,Ituran Location & Control Ltd.,19.2,Low ESG Risk,Technology Hardware,NAS,ITRN,533745280.0,533745280.0,10.480469,1.153,0.30556,0.084,0.9483870967741934,3.324461236716999e-05,0.23712170765282373
1498,"Kato Sangyo Co., Ltd.",19.2,Low ESG Risk,Food Retailers,TKS,9869.T,130073378816.0,130073378816.0,10.316539,0.041,0.09126,0.027,0.9483870967741934,0.008151433087823642,0.24321034900941607
1499,"Hankyu Hanshin REIT, Inc.",19.2,Low ESG Risk,Real Estate,TKS,8977.T,85857198080.0,85857198080.0,20.40378,0.485,0.048130002,,0.9483870967741934,0.005380425643372756,0.24113209342607791
1500,AppLovin Corp.,19.2,Low ESG Risk,Software & Services,NAS,APP,28849029120.0,28849029120.0,36.884617,1.878,0.70921,3.076,0.9483870967741934,0.0018077502572768779,0.238452586886506
1501,"Aviat Networks, Inc.",19.2,Low ESG Risk,Technology Hardware,NAS,AVNW,311493792.0,311493792.0,22.13393,1.807,0.05762,-0.341,0.9483870967741934,1.931621517100817e-05,0.2371112613549266
1502,Applied Digital Corp.,19.2,Low ESG Risk,Real Estate,NAS,APLD,1035942016.0,1035942016.0,,4.376,-1.53896,,0.9483870967741934,6.471704781661912e-05,0.23714531197941083
1503,Dole Plc,19.3,Low ESG Risk,Food Retailers,NYS,DOLE,1488847360.0,1488847360.0,7.959391,0.858,0.14338,0.901,0.9548387096774194,9.310041469646789e-05,0.23877950273037718
1504,J Sainsbury Plc,19.3,Low ESG Risk,Food Retailers,LON,SBRY.L,6985309184.0,6985309184.0,4996.6665,0.673,0.0194,,0.9548387096774194,0.0004375611161618822,0.23903784825647625
1505,"Helix Energy Solutions Group, Inc.",19.3,Low ESG Risk,Energy Services,NYS,HLX,1461229184.0,1461229184.0,,2.421,-0.00447,3.427,0.9548387096774194,9.136959647507762e-05,0.23877820461671115
