company_name,ticker_symbol,company_esg_score,company_esg_score_group,industry
Nan Ya Printed Circuit Board Corp,TAI:8046,16.0,Low ESG Risk,Technology Hardware
"Napco Security Technologies, Inc.",NAS:NSSC,15.8,Low ESG Risk,Technology Hardware
NCR Voyix Corp.,NYS:VYX,17.9,Low ESG Risk,Technology Hardware
NEC Corp.,TKS:6701,12.1,Low ESG Risk,Technology Hardware
Nedap NV,AMS:NEDAP,10.6,Low ESG Risk,Technology Hardware
"NetApp, Inc.",NAS:NTAP,14.3,Low ESG Risk,Technology Hardware
"NETGEAR, Inc.",NAS:NTGR,14.5,Low ESG Risk,Technology Hardware
"NEXTIN, Inc.",KRX:348210,19.6,Low ESG Risk,Technology Hardware
"Nextracker, Inc.",NAS:NXT,15.6,Low ESG Risk,Technology Hardware
Nichidenbo Corp.,TAI:3090,17.7,Low ESG Risk,Technology Hardware
Ninestar Corp.,SHE:002180,15.5,Low ESG Risk,Technology Hardware
"Nissha Co., Ltd.",TKS:7915,17.5,Low ESG Risk,Technology Hardware
"nLIGHT, Inc.",NAS:LASR,15.0,Low ESG Risk,Technology Hardware
Nohmi Bosai Ltd.,TKS:6744,15.8,Low ESG Risk,Technology Hardware
"Oki Electric Industry Co., Ltd.",TKS:6703,15.0,Low ESG Risk,Technology Hardware
OMRON Corp.,TKS:6645,14.2,Low ESG Risk,Technology Hardware
"OPTEX GROUP Co., Ltd.",TKS:6914,17.6,Low ESG Risk,Technology Hardware
"Osaki Electric Co., Ltd.",TKS:6644,16.7,Low ESG Risk,Technology Hardware
"OSI Systems, Inc.",NAS:OSIS,15.5,Low ESG Risk,Technology Hardware
Oxford Instruments Plc,LON:OXIG,11.2,Low ESG Risk,Technology Hardware
PAR Technology Corp.,NYS:PAR,16.5,Low ESG Risk,Technology Hardware
Park Aerospace Corp.,NYS:PKE,11.7,Low ESG Risk,Technology Hardware
PAX Global Technology Ltd.,HKG:327,11.3,Low ESG Risk,Technology Hardware
"PC Connection, Inc.",NAS:CNXN,13.9,Low ESG Risk,Technology Hardware
Pegatron Corp.,TAI:4938,16.1,Low ESG Risk,Technology Hardware
Penta Teknoloji Ürünleri Dagitim Ticaret AS,IST:PENTA.E,13.9,Low ESG Risk,Technology Hardware
Pentamaster Corp. Bhd.,KLS:7160,13.8,Low ESG Risk,Technology Hardware
"Phenix Optics Co., Ltd.",SHG:600071,18.7,Low ESG Risk,Technology Hardware
Precise Biometrics AB,OME:PREC,17.3,Low ESG Risk,Technology Hardware
Pricer AB,OME:PRIC.B,15.9,Low ESG Risk,Technology Hardware
Primax Electronics Ltd.,TAI:4915,11.3,Low ESG Risk,Technology Hardware
PT Erajaya Swasembada Tbk,JKT:ERAA,11.0,Low ESG Risk,Technology Hardware
"Pure Storage, Inc.",NYS:PSTG,16.4,Low ESG Risk,Technology Hardware
"Qi An Xin Technology Group, Inc.",SHG:688561,12.4,Low ESG Risk,Technology Hardware
Qisda Corp.,TAI:2352,13.6,Low ESG Risk,Technology Hardware
"Quanta Computer, Inc.",TAI:2382,18.0,Low ESG Risk,Technology Hardware
Redington Ltd. (India),BOM:532805,10.6,Low ESG Risk,Technology Hardware
Renishaw Plc,LON:RSW,11.9,Low ESG Risk,Technology Hardware
"Ribbon Communications, Inc.",NAS:RBBN,16.0,Low ESG Risk,Technology Hardware
Richardson Electronics Ltd.,NAS:RELL,11.7,Low ESG Risk,Technology Hardware
"Ricoh Co., Ltd.",TKS:7752,14.3,Low ESG Risk,Technology Hardware
"Riken Keiki Co., Ltd.",TKS:7734,13.0,Low ESG Risk,Technology Hardware
RTX A/S,CSE:RTX,14.0,Low ESG Risk,Technology Hardware
"Ryosan Co., Ltd.",-,12.9,Low ESG Risk,Technology Hardware
Ryoyo Electro Corp.,-,15.3,Low ESG Risk,Technology Hardware
SAES Getters SpA,-,12.7,Low ESG Risk,Technology Hardware
"Samsung Electro-Mechanics Co., Ltd.",KRX:009150,12.1,Low ESG Risk,Technology Hardware
"Samsung Electronics Co., Ltd.",KRX:005930,14.8,Low ESG Risk,Technology Hardware
"Samsung SDI Co., Ltd.",KRX:006400,12.3,Low ESG Risk,Technology Hardware
"Sanshin Electronics Co., Ltd.",TKS:8150,14.7,Low ESG Risk,Technology Hardware
Seagate Technology Holdings Plc,NAS:STX,11.6,Low ESG Risk,Technology Hardware
SECO SpA,MIL:IOT,16.4,Low ESG Risk,Technology Hardware
"Senao Networks, Inc.",ROCO:3558,19.0,Low ESG Risk,Technology Hardware
Sensys Gatso Group AB,OME:SGG,15.6,Low ESG Risk,Technology Hardware
Senzime AB,OME:SEZI,18.2,Low ESG Risk,Technology Hardware
Sercomm Corp.,TAI:5388,17.1,Low ESG Risk,Technology Hardware
SFA Engineering Corp.,KRX:056190,18.4,Low ESG Risk,Technology Hardware
Shanghai BOCHU Electronic Technology Corp. Ltd.,SHG:688188,17.4,Low ESG Risk,Technology Hardware
"Shenzhen CECport Technologies Co., Ltd.",SHE:001287,15.9,Low ESG Risk,Technology Hardware
"Shenzhen Kaifa Technology Co., Ltd.",SHE:000021,16.2,Low ESG Risk,Technology Hardware
"Shenzhen Topband Co., Ltd.",SHE:002139,14.6,Low ESG Risk,Technology Hardware
Shimadzu Corp.,TKS:7701,10.9,Low ESG Risk,Technology Hardware
"Shinko Shoji Co., Ltd.",TKS:8141,13.5,Low ESG Risk,Technology Hardware
SIIX Corp.,TKS:7613,11.9,Low ESG Risk,Technology Hardware
"Simplo Technology Co., Ltd.",ROCO:6121,11.8,Low ESG Risk,Technology Hardware
"SINBON Electronics Co., Ltd.",TAI:3023,17.5,Low ESG Risk,Technology Hardware
Speed Tech Corp.,ROCO:5457,12.0,Low ESG Risk,Technology Hardware
Spirent Communications Plc,LON:SPT,12.8,Low ESG Risk,Technology Hardware
"Star Micronics Co., Ltd.",TKS:7718,13.7,Low ESG Risk,Technology Hardware
Stockwik Förvaltning AB,OME:STWK,12.1,Low ESG Risk,Technology Hardware
Strix Group Plc,LON:KETL,19.4,Low ESG Risk,Technology Hardware
"Super Micro Computer, Inc.",NAS:SMCI,19.5,Low ESG Risk,Technology Hardware
Supreme Electronics Co. Ltd.,TAI:8112,12.3,Low ESG Risk,Technology Hardware
Synnex Technology International Corp.,TAI:2347,10.7,Low ESG Risk,Technology Hardware
"Tachibana Eletech Co., Ltd.",TKS:8159,12.9,Low ESG Risk,Technology Hardware
Taiwan Surface Mounting Technology Corp.,TAI:6278,17.9,Low ESG Risk,Technology Hardware
Taiwan-Asia Semiconductor Corp.,TAI:2340,18.8,Low ESG Risk,Technology Hardware
"Taiyo Yuden Co., Ltd.",TKS:6976,17.1,Low ESG Risk,Technology Hardware
TDK Corp.,TKS:6762,16.4,Low ESG Risk,Technology Hardware
TE Connectivity Ltd.,NYS:TEL,13.0,Low ESG Risk,Technology Hardware
Telefonaktiebolaget LM Ericsson,OME:ERIC.B,11.4,Low ESG Risk,Technology Hardware
"Telling Telecommunication Holding Co., Ltd.",SHE:000829,16.9,Low ESG Risk,Technology Hardware
Telsys Ltd.,TAE:TLSY,15.7,Low ESG Risk,Technology Hardware
"Test Research, Inc.",TAI:3030,16.2,Low ESG Risk,Technology Hardware
Tobii AB,OME:TOBII,14.8,Low ESG Risk,Technology Hardware
Tokyo Electron Device Ltd.,TKS:2760,15.0,Low ESG Risk,Technology Hardware
Tong Hsing Electronics Industries Ltd.,TAI:6271,13.6,Low ESG Risk,Technology Hardware
"TongFu Microelectronics Co., Ltd.",SHE:002156,15.4,Low ESG Risk,Technology Hardware
Topcon Corp.,TKS:7732,17.1,Low ESG Risk,Technology Hardware
Toshiba Tec Corp.,TKS:6588,17.0,Low ESG Risk,Technology Hardware
TOYO Corp.,TKS:8151,10.5,Low ESG Risk,Technology Hardware
"TPK Holding Co., Ltd.",TAI:3673,18.6,Low ESG Risk,Technology Hardware
Tripod Technology Corp.,TAI:3044,14.2,Low ESG Risk,Technology Hardware
Tt Electronics Plc,LON:TTG,18.5,Low ESG Risk,Technology Hardware
TXC Corp.,TAI:3042,17.7,Low ESG Risk,Technology Hardware
Venture Corp. Ltd.,SES:V03,11.7,Low ESG Risk,Technology Hardware
"ViaSat, Inc.",NAS:VSAT,18.9,Low ESG Risk,Technology Hardware
"Viavi Solutions, Inc.",NAS:VIAV,16.5,Low ESG Risk,Technology Hardware
"VisEra Technologies Co., Ltd.",TAI:6789,18.0,Low ESG Risk,Technology Hardware
"Vishay Precision Group, Inc.",NYS:VPG,15.1,Low ESG Risk,Technology Hardware
Vivotek Inc.,TAI:3454,12.1,Low ESG Risk,Technology Hardware
Vontier Corp.,NYS:VNT,11.2,Low ESG Risk,Technology Hardware
VSTECS Holdings Ltd.,HKG:856,13.5,Low ESG Risk,Technology Hardware
VTech Holdings Ltd.,HKG:303,12.6,Low ESG Risk,Technology Hardware
Wah Lee Industrial Corp.,TAI:3010,12.7,Low ESG Risk,Technology Hardware
Walsin Technology Corp.,TAI:2492,14.9,Low ESG Risk,Technology Hardware
Wasion Holdings Ltd.,HKG:3393,16.4,Low ESG Risk,Technology Hardware
"Weikeng Industrial Co., Ltd.",TAI:3033,11.1,Low ESG Risk,Technology Hardware
Wistron Corp.,TAI:3231,12.0,Low ESG Risk,Technology Hardware
Wistron NeWeb Corp.,TAI:6285,14.8,Low ESG Risk,Technology Hardware
"WT Microelectronics Co., Ltd.",TAI:3036,11.0,Low ESG Risk,Technology Hardware
"Wuhan Fingu Electronic Technology Co., Ltd.",SHE:002194,17.8,Low ESG Risk,Technology Hardware
"Wuhan Guide Infrared Co., Ltd.",SHE:002414,17.6,Low ESG Risk,Technology Hardware
"Wuhan Jingce Electronic Group Co., Ltd.",SHE:300567,19.5,Low ESG Risk,Technology Hardware
Xerox Holdings Corp.,NAS:XRX,16.7,Low ESG Risk,Technology Hardware
Yokogawa Electric Corp.,TKS:6841,10.4,Low ESG Risk,Technology Hardware
"Zhejiang Dahua Technology Co., Ltd.",SHE:002236,14.8,Low ESG Risk,Technology Hardware
"Zhejiang Dali Technology Co., Ltd.",SHE:002214,17.7,Low ESG Risk,Technology Hardware
Zhen Ding Technology Holding Ltd.,TAI:4958,15.7,Low ESG Risk,Technology Hardware
ZTE Corp.,HKG:763,14.8,Low ESG Risk,Technology Hardware
Zyxel Group Corp.,TAI:3704,12.5,Low ESG Risk,Technology Hardware
Cellnex Telecom SA,MCE:CLNX,9.1,Negligible ESG Risk,Telecommunication Services
"BCE, Inc.",TSE:BCE,19.7,Low ESG Risk,Telecommunication Services
BT Group Plc,LON:BT.A,18.1,Low ESG Risk,Telecommunication Services
"Chunghwa Telecom Co., Ltd.",TAI:2412,17.0,Low ESG Risk,Telecommunication Services
CK Hutchison Group Telecom Holdings Ltd.,-,12.6,Low ESG Risk,Telecommunication Services
"Converge Information & Communications Tech Solutions, Inc.",PHS:CNVRG,19.7,Low ESG Risk,Telecommunication Services
Deutsche Telekom AG,ETR:DTE,18.3,Low ESG Risk,Telecommunication Services
Elisa Oyj,HEL:ELISA,15.9,Low ESG Risk,Telecommunication Services
Gamma Communications Plc,LON:GAMA,19.9,Low ESG Risk,Telecommunication Services
Helios Towers Plc,LON:HTWS,16.7,Low ESG Risk,Telecommunication Services
IHS Holding Ltd.,NYS:IHS,18.3,Low ESG Risk,Telecommunication Services
Infrastrutture Wireless Italiane SpA,MIL:INW,18.2,Low ESG Risk,Telecommunication Services
KDDI Corp.,TKS:9433,19.8,Low ESG Risk,Telecommunication Services
Lorca Telecom BidCo SAU,-,14.9,Low ESG Risk,Telecommunication Services
Magyar Telekom Telecommunications Plc,BUD:MTEL,16.7,Low ESG Risk,Telecommunication Services
NOS SGPS SA,LIS:NOS,13.9,Low ESG Risk,Telecommunication Services
Orange SA,PAR:ORA,20.0,Low ESG Risk,Telecommunication Services
Proximus SA,BRU:PROX,17.6,Low ESG Risk,Telecommunication Services
Rai Way SpA,MIL:RWAY,11.1,Low ESG Risk,Telecommunication Services
Royal KPN NV,AMS:KPN,16.1,Low ESG Risk,Telecommunication Services
Singapore Telecommunications Ltd.,SES:Z74,19.3,Low ESG Risk,Telecommunication Services
SoftBank Corp.,TKS:9434,18.2,Low ESG Risk,Telecommunication Services
Swisscom AG,SWX:SCMN,16.5,Low ESG Risk,Telecommunication Services
"Taiwan Mobile Co., Ltd.",TAI:3045,20.0,Low ESG Risk,Telecommunication Services
TDC Net A/S,FRA:A3K55M,18.4,Low ESG Risk,Telecommunication Services
Tele2 AB,OME:TEL2.B,17.8,Low ESG Risk,Telecommunication Services
Telecom Italia SpA,MIL:TIT,17.1,Low ESG Risk,Telecommunication Services
Telefonica Brasil SA,BSP:VIVT3,14.7,Low ESG Risk,Telecommunication Services
Telefónica Deutschland Holding AG,HAM:O2D,10.5,Low ESG Risk,Telecommunication Services
Telefónica SA,MCE:TEF,15.2,Low ESG Risk,Telecommunication Services
Telekom Austria AG,WBO:TKA,13.5,Low ESG Risk,Telecommunication Services
Telia Co. AB,OME:TELIA,15.6,Low ESG Risk,Telecommunication Services
TELUS Corp.,TSE:T,16.3,Low ESG Risk,Telecommunication Services
The Bell Telephone Company of Canada,-,18.3,Low ESG Risk,Telecommunication Services
TIM SA (Brazil),BSP:TIMS3,15.7,Low ESG Risk,Telecommunication Services
Türk Telekomünikasyon AS,IST:TTKOM.E,19.4,Low ESG Risk,Telecommunication Services
"Verizon Communications, Inc.",NYS:VZ,18.8,Low ESG Risk,Telecommunication Services
Vodacom Group Ltd.,JSE:VOD,13.2,Low ESG Risk,Telecommunication Services
Vodafone Group Plc,LON:VOD,14.4,Low ESG Risk,Telecommunication Services
Windstream Services LLC,-,13.3,Low ESG Risk,Telecommunication Services
WOM SA,-,18.4,Low ESG Risk,Telecommunication Services
Aquafil SpA,MIL:ECNL,9.8,Negligible ESG Risk,Textiles & Apparel
Burberry Group Plc,LON:BRBY,9.1,Negligible ESG Risk,Textiles & Apparel
Coats Group Plc,LON:COA,8.0,Negligible ESG Risk,Textiles & Apparel
"Gildan Activewear, Inc.",TSE:GIL,7.9,Negligible ESG Risk,Textiles & Apparel
Marimekko Oyj,HEL:MEKKO,9.9,Negligible ESG Risk,Textiles & Apparel
Moncler SpA,MIL:MONC,8.4,Negligible ESG Risk,Textiles & Apparel
OVS SpA,MIL:OVS,9.1,Negligible ESG Risk,Textiles & Apparel
Van de Velde NV,BRU:VAN,9.9,Negligible ESG Risk,Textiles & Apparel
361 Degrees International Ltd.,HKG:1361,18.1,Low ESG Risk,Textiles & Apparel
adidas AG,ETR:ADS,13.4,Low ESG Risk,Textiles & Apparel
Aditya Birla Fashion & Retail Ltd.,BOM:535755,13.3,Low ESG Risk,Textiles & Apparel
Aksa Akrilik Kimya Sanayii AS,IST:AKSA.E,11.4,Low ESG Risk,Textiles & Apparel
"Allbirds, Inc.",NAS:BIRD,18.3,Low ESG Risk,Textiles & Apparel
Alok Industries Ltd.,BOM:521070,17.4,Low ESG Risk,Textiles & Apparel
Alpargatas SA,BSP:ALPA4,18.0,Low ESG Risk,Textiles & Apparel
Ambika Cotton Mills Ltd.,BOM:531978,19.4,Low ESG Risk,Textiles & Apparel
Apollo Future Mobility Group Ltd.,HKG:860,19.0,Low ESG Risk,Textiles & Apparel
Arezzo Industria e Comercio SA,BSP:ARZZ3,15.8,Low ESG Risk,Textiles & Apparel
Arvind Ltd.,BOM:500101,17.4,Low ESG Risk,Textiles & Apparel
ASICS Corp.,TKS:7936,18.7,Low ESG Risk,Textiles & Apparel
"BIEM.L.FDLKK Garment Co., Ltd.",SHE:002832,18.8,Low ESG Risk,Textiles & Apparel
Bijou Brigitte modische Accessoires AG,ETR:BIJ,18.8,Low ESG Risk,Textiles & Apparel
Birkenstock Holding Plc,NYS:BIRK,13.5,Low ESG Risk,Textiles & Apparel
Bjorn Borg AB,OME:BORG,10.6,Low ESG Risk,Textiles & Apparel
Breitling SA,-,14.8,Low ESG Risk,Textiles & Apparel
Brunello Cucinelli SpA,MIL:BC,18.4,Low ESG Risk,Textiles & Apparel
Calida Holding AG,SWX:CALN,14.6,Low ESG Risk,Textiles & Apparel
"Canada Goose Holdings, Inc.",TSE:GOOS,16.4,Low ESG Risk,Textiles & Apparel
Capri Holdings Ltd.,NYS:CPRI,16.3,Low ESG Risk,Textiles & Apparel
CCC SA,WAR:CCC,15.4,Low ESG Risk,Textiles & Apparel
China Lilang Ltd.,HKG:1234,16.7,Low ESG Risk,Textiles & Apparel
Chow Tai Fook Jewellery Group Ltd.,HKG:1929,14.6,Low ESG Risk,Textiles & Apparel
Christian Dior SE,PAR:CDI,19.4,Low ESG Risk,Textiles & Apparel
Citychamp Watch & Jewellery Group Ltd.,HKG:256,18.6,Low ESG Risk,Textiles & Apparel
Compagnie Financière Richemont SA,SWX:CFR,12.5,Low ESG Risk,Textiles & Apparel
"Crocs, Inc.",NAS:CROX,15.3,Low ESG Risk,Textiles & Apparel
Crystal International Group Ltd.,HKG:2232,14.9,Low ESG Risk,Textiles & Apparel
Deckers Outdoor Corp.,NYS:DECK,14.2,Low ESG Risk,Textiles & Apparel
Delta Galil Industries Ltd.,TAE:DELG,15.1,Low ESG Risk,Textiles & Apparel
Descente Ltd.,TKS:8114,18.1,Low ESG Risk,Textiles & Apparel
Dr. Martens Plc,LON:DOCS,15.7,Low ESG Risk,Textiles & Apparel
"Eclat Textile Co., Ltd.",TAI:1476,15.1,Low ESG Risk,Textiles & Apparel
"F&F Co., Ltd.",KRX:383220,19.5,Low ESG Risk,Textiles & Apparel
"Feng Tay Enterprises Co., Ltd.",TAI:9910,16.4,Low ESG Risk,Textiles & Apparel
"FIGS, Inc.",NYS:FIGS,14.4,Low ESG Risk,Textiles & Apparel
FILA Holdings Corp.,KRX:081660,15.6,Low ESG Risk,Textiles & Apparel
"Formosa Taffeta Co., Ltd.",TAI:1434,14.6,Low ESG Risk,Textiles & Apparel
"Fossil Group, Inc.",NAS:FOSL,13.5,Low ESG Risk,Textiles & Apparel
Fox-Wizel Ltd.,TAE:FOX,18.3,Low ESG Risk,Textiles & Apparel
"Fujibo Holdings, Inc.",TKS:3104,16.5,Low ESG Risk,Textiles & Apparel
"Fulgent Sun International (Holding) Co., Ltd.",TAI:9802,19.3,Low ESG Risk,Textiles & Apparel
G-III Apparel Group Ltd.,NAS:GIII,16.1,Low ESG Risk,Textiles & Apparel
Geox SpA,MIL:GEO,15.5,Low ESG Risk,Textiles & Apparel
Go Fashion (India) Ltd.,BOM:543401,18.8,Low ESG Risk,Textiles & Apparel
Golden Goose SpA,BER:KN9,11.7,Low ESG Risk,Textiles & Apparel
GOLDWIN INC.,TKS:8111,15.1,Low ESG Risk,Textiles & Apparel
Grendene SA,BSP:GRND3,19.1,Low ESG Risk,Textiles & Apparel
Guararapes Confecções SA,BSP:GUAR3,13.6,Low ESG Risk,Textiles & Apparel
Gunze Ltd.,TKS:3002,15.0,Low ESG Risk,Textiles & Apparel
HANDSOME Corp.,KRX:020000,19.4,Low ESG Risk,Textiles & Apparel
"Hanesbrands, Inc.",NYS:HBI,16.2,Low ESG Risk,Textiles & Apparel
"HANSAE Co., Ltd.",KRX:105630,17.7,Low ESG Risk,Textiles & Apparel
Hermès International SCA,PAR:RMS,10.7,Low ESG Risk,Textiles & Apparel
"Huafon Chemical Co., Ltd.",SHE:002064,18.0,Low ESG Risk,Textiles & Apparel
Huali Industrial Group Co. Ltd.,SHE:300979,19.1,Low ESG Risk,Textiles & Apparel
HUGO BOSS AG,ETR:BOSS,12.4,Low ESG Risk,Textiles & Apparel
Hyosung Advanced Materials Corp.,KRX:298050,14.9,Low ESG Risk,Textiles & Apparel
Hyosung TNC Corp.,KRX:298020,15.4,Low ESG Risk,Textiles & Apparel
Indo Count Industries Ltd.,BOM:521016,18.2,Low ESG Risk,Textiles & Apparel
"Jiangsu Hongdou Industry Co., Ltd.",SHG:600400,18.6,Low ESG Risk,Textiles & Apparel
Jindal Worldwide Ltd.,BOM:531543,18.8,Low ESG Risk,Textiles & Apparel
JNBY Design Ltd.,HKG:3306,14.8,Low ESG Risk,Textiles & Apparel
"JOEONE Co., Ltd.",SHG:601566,19.6,Low ESG Risk,Textiles & Apparel
K.P.R. Mill Ltd.,BOM:532889,14.0,Low ESG Risk,Textiles & Apparel
Kalyan Jewellers India Ltd.,BOM:543278,19.1,Low ESG Risk,Textiles & Apparel
Kering SA,PAR:KER,10.5,Low ESG Risk,Textiles & Apparel
Kewal Kiran Clothing Ltd.,BOM:532732,18.4,Low ESG Risk,Textiles & Apparel
Kitex Garments Ltd.,BOM:521248,16.5,Low ESG Risk,Textiles & Apparel
"Kontoor Brands, Inc.",NYS:KTB,14.6,Low ESG Risk,Textiles & Apparel
Kordsa Teknik Tekstil AS,IST:KORDS.E,11.2,Low ESG Risk,Textiles & Apparel
"Lancy Co., Ltd.",SHE:002612,17.0,Low ESG Risk,Textiles & Apparel
Levi Strauss & Co.,NYS:LEVI,13.4,Low ESG Risk,Textiles & Apparel
Li & Fung Ltd.,-,20.0,Low ESG Risk,Textiles & Apparel
"Li Peng Enterprise Co., Ltd.",TAI:1447,19.4,Low ESG Risk,Textiles & Apparel
LVMH Moët Hennessy Louis Vuitton SE,PAR:MC,13.9,Low ESG Risk,Textiles & Apparel
"Makalot Industrial Co., Ltd.",TAI:1477,11.6,Low ESG Risk,Textiles & Apparel
Mavi Giyim Sanayi ve Ticaret AS,IST:MAVI.E,11.3,Low ESG Risk,Textiles & Apparel
Mirza International Ltd.,BOM:526642,15.8,Low ESG Risk,Textiles & Apparel
Moody Technology Holdings Ltd.,HKG:1400,19.2,Low ESG Risk,Textiles & Apparel
"Movado Group, Inc.",NYS:MOV,12.9,Low ESG Risk,Textiles & Apparel
New Wave Group AB,OME:NEWA.B,19.5,Low ESG Risk,Textiles & Apparel
"NIKE, Inc.",NYS:NKE,18.7,Low ESG Risk,Textiles & Apparel
Nilörngruppen AB,OME:NIL.B,14.1,Low ESG Risk,Textiles & Apparel
On Holding AG,NYS:ONON,19.6,Low ESG Risk,Textiles & Apparel
"Oxford Industries, Inc.",NYS:OXM,16.7,Low ESG Risk,Textiles & Apparel
Pacific Textiles Holdings Ltd.,HKG:1382,19.6,Low ESG Risk,Textiles & Apparel
Pandora AS,CSE:PNDORA,12.6,Low ESG Risk,Textiles & Apparel
Phu Nhuan Jewelry JSC,STC:PNJ,17.5,Low ESG Risk,Textiles & Apparel
Prada SpA,HKG:1913,15.0,Low ESG Risk,Textiles & Apparel
PUMA SE,ETR:PUM,17.7,Low ESG Risk,Textiles & Apparel
PVH Corp.,NYS:PVH,15.6,Low ESG Risk,Textiles & Apparel
Rajesh Exports Ltd.,BOM:531500,18.9,Low ESG Risk,Textiles & Apparel
Ralph Lauren Corp.,NYS:RL,14.0,Low ESG Risk,Textiles & Apparel
Raymond Ltd.,BOM:500330,16.5,Low ESG Risk,Textiles & Apparel
Relaxo Footwears Ltd.,BOM:530517,17.7,Low ESG Risk,Textiles & Apparel
Ruentex Industries Ltd.,TAI:2915,18.7,Low ESG Risk,Textiles & Apparel
Safari Industries (India) Ltd.,BOM:523025,18.5,Low ESG Risk,Textiles & Apparel
Safilo Group SpA,MIL:SFL,15.2,Low ESG Risk,Textiles & Apparel
Salvatore Ferragamo SpA,MIL:SFER,11.3,Low ESG Risk,Textiles & Apparel
Samsonite International SA,HKG:1910,15.6,Low ESG Risk,Textiles & Apparel
Seiko Group Corp.,TKS:8050,18.0,Low ESG Risk,Textiles & Apparel
Shenzhou International Group Holdings Ltd.,HKG:2313,16.6,Low ESG Risk,Textiles & Apparel
"Shinkong Textile Co., Ltd.",TAI:1419,17.4,Low ESG Risk,Textiles & Apparel
SMCP SA,PAR:SMCP,13.3,Low ESG Risk,Textiles & Apparel
Stella International Holdings Ltd.,HKG:1836,19.8,Low ESG Risk,Textiles & Apparel
Steven Madden Ltd.,NAS:SHOO,15.7,Low ESG Risk,Textiles & Apparel
SUN Tekstil Sanayi Ve Ticaret AS,IST:SUNTK.E,16.3,Low ESG Risk,Textiles & Apparel
"Tainan Spinning Co., Ltd.",TAI:1440,19.5,Low ESG Risk,Textiles & Apparel
"Taiwan Paiho Co., Ltd.",TAI:9938,15.4,Low ESG Risk,Textiles & Apparel
"Tapestry, Inc.",NYS:TPR,13.5,Low ESG Risk,Textiles & Apparel
Texhong International Group Ltd.,HKG:2678,18.6,Low ESG Risk,Textiles & Apparel
The Swatch Group AG,SWX:UHR,18.4,Low ESG Risk,Textiles & Apparel
Titan Co. Ltd.,BOM:500114,16.5,Low ESG Risk,Textiles & Apparel
TOD'S SpA,-,14.8,Low ESG Risk,Textiles & Apparel
Trident Ltd.,BOM:521064,15.4,Low ESG Risk,Textiles & Apparel
"TSI Holdings Co., Ltd.",TKS:3608,19.5,Low ESG Risk,Textiles & Apparel
V.I.P. Industries Ltd.,BOM:507880,19.0,Low ESG Risk,Textiles & Apparel
Vaibhav Global Ltd.,BOM:532156,13.9,Low ESG Risk,Textiles & Apparel
Vakko Tekstil ve Hazir Giyim Sanayi Isletmeleri AS,IST:VAKKO.E,19.7,Low ESG Risk,Textiles & Apparel
Vardhman Textiles Ltd.,BOM:502986,15.1,Low ESG Risk,Textiles & Apparel
"Vera Bradley, Inc.",NAS:VRA,15.6,Low ESG Risk,Textiles & Apparel
VF Corp.,NYS:VFC,14.4,Low ESG Risk,Textiles & Apparel
Vivara Participações SA,BSP:VIVA3,11.9,Low ESG Risk,Textiles & Apparel
Wacoal Holdings Corp.,TKS:3591,15.5,Low ESG Risk,Textiles & Apparel
Welspun Living Ltd.,BOM:514162,11.5,Low ESG Risk,Textiles & Apparel
"Wolverine World Wide, Inc.",NYS:WWW,18.9,Low ESG Risk,Textiles & Apparel
"World Co., Ltd.",TKS:3612,17.9,Low ESG Risk,Textiles & Apparel
Youngone Corp.,KRX:111770,19.9,Low ESG Risk,Textiles & Apparel
"Youngone Holdings Co., Ltd.",KRX:009970,18.1,Low ESG Risk,Textiles & Apparel
Yue Yuen Industrial (Holdings) Ltd.,HKG:551,16.9,Low ESG Risk,Textiles & Apparel
Nordic Aviation Capital DAC,-,8.9,Negligible ESG Risk,Traders & Distributors
AerCap Holdings NV,NYS:AER,17.8,Low ESG Risk,Traders & Distributors
Air Lease Corp.,NYS:AL,13.4,Low ESG Risk,Traders & Distributors
Alligo AB,OME:ALLIGO.B,14.8,Low ESG Risk,Traders & Distributors
Amadys Belgium NV,-,11.2,Low ESG Risk,Traders & Distributors
Arise Integrated Industrial Platform,-,18.1,Low ESG Risk,Traders & Distributors
Ashtead Group Plc,LON:AHT,15.6,Low ESG Risk,Traders & Distributors
Avolon Holdings Ltd.,-,15.9,Low ESG Risk,Traders & Distributors
